subject,component,Local.Date.D1,wof_order,wofoutcome1,Local.Date.D2,Local.Date.D1.Day,Local.Date.D2.Day,day_diff,loseday_block1_1,loseday_block1_2,loseday_block1_3,loseday_block1_41,winday_block1_1,winday_block1_2,winday_block1_3,winday_block1_41,winday_block2_1,winday_block2_2,winday_block2_3,winday_block2_41,loseday_block2_1,loseday_block2_2,loseday_block2_3,loseday_block2_41,winday_X1,winday_X2,winday_X3,loseday_X1,loseday_X2,loseday_X3
36,moodrate,2021-01-30T16:52:18Z,Winfirst,1,2021-01-31T15:54:43Z,2021-01-30,2021-01-31,1,0.4794453081487304,-0.024586938879422093,-0.024586938879422093,0.4794453081487304,0.9834775551768828,0.9834775551768828,0.9834775551768828,-2.5447481740201847,-0.5286191859075746,-0.024586938879422093,-0.024586938879422093,-0.5286191859075746,-0.5286191859075746,0.4794453081487304,-0.5286191859075746,-0.5286191859075746,2.01612898811261,2.5201612351407627,2.5201612351407627,-1.008064494056305,0,-1.008064494056305
110,moodrate,2021-01-30T11:18:56Z,Winfirst,1,2021-01-31T13:04:15Z,2021-01-30,2021-01-31,1,0.4519871746506229,0.4519871746506229,0.4519871746506229,-1.1251595624281485,0.4519871746506229,0.4519871746506229,0.4519871746506229,0.4519871746506229,2.0291339117293945,0.4519871746506229,0.4519871746506229,-1.1251595624281485,-2.70230629950692,-2.70230629950692,-2.70230629950692,-1.1251595624281485,1.5771467370787717,0,0,-1.5771467370787713,-1.5771467370787713,-1.5771467370787713
60,moodrate,2021-01-30T18:28:07Z,Winfirst,1,2021-02-01T10:24:16Z,2021-01-30,2021-02-01,2,0.43215011022967353,0.43215011022967353,0.43215011022967353,2.119593397793162,-1.255293177333815,-1.255293177333815,-1.255293177333815,-1.255293177333815,0.43215011022967353,-1.255293177333815,-1.255293177333815,0.43215011022967353,0.43215011022967353,0.43215011022967353,0.43215011022967353,-1.255293177333815,1.6874432875634886,0,0,-1.6874432875634886,-1.6874432875634886,-1.6874432875634886
201,moodrate,2021-01-30T19:35:22Z,Winfirst,1,2021-01-31T18:31:25Z,2021-01-30,2021-01-31,1,-0.5507534792315383,-0.5507534792315383,0.5245271230776555,-1.0883937803861352,-0.013113178076941399,-1.0883937803861352,0.5245271230776555,-0.013113178076941399,2.137448026541446,0.5245271230776555,1.0621674242322523,1.0621674242322523,-0.5507534792315383,-0.5507534792315383,-0.013113178076941399,-0.5507534792315383,2.1505612046183873,0.5376403011545968,1.0752806023091936,0.5376403011545969,0.5376403011545969,1.0752806023091939
104,moodrate,2021-01-30T18:33:30Z,Winsec,0,2021-01-31T15:17:25Z,2021-01-30,2021-01-31,1,0.5053724317039221,0.062158106573209804,0.062158106573209804,-0.8242705436882147,0.062158106573209804,-2.153913519080352,-2.153913519080352,0.5053724317039221,0.5053724317039221,0.062158106573209804,0.5053724317039221,0.9485867568346343,-2.153913519080352,-2.153913519080352,-2.153913519080352,-0.3810562185575025,0,-0.4432143251307123,0,-1.329642975392137,-1.329642975392137,-1.329642975392137
3,moodrate,2021-01-30T17:38:02Z,Winfirst,1,2021-01-31T18:52:10Z,2021-01-30,2021-01-31,1,0.15262212030564318,0.15262212030564318,0.15262212030564318,0.15262212030564318,2.0780088687768377,2.0780088687768377,2.0780088687768377,0.15262212030564318,0.15262212030564318,0.15262212030564318,0.15262212030564318,0.15262212030564318,-1.7727646281655514,-1.7727646281655514,-1.7727646281655514,0.15262212030564318,0,0,0,-1.9253867484711946,-1.9253867484711946,-1.9253867484711946
151,moodrate,2021-01-30T18:53:38Z,Winfirst,1,2021-01-31T15:06:00Z,2021-01-30,2021-01-31,1,1.0244951600862287,-0.4689911177283624,-0.4689911177283624,-0.4689911177283624,0.27775202117893316,1.0244951600862287,-1.215734256635658,-2.709220534450249,1.0244951600862287,0.27775202117893316,0.27775202117893316,-0.4689911177283624,0.27775202117893316,0.27775202117893316,0.27775202117893316,-0.4689911177283624,3.733715694536478,2.9869725556291824,2.9869725556291824,0.7467431389072956,0.7467431389072956,0.7467431389072956
108,moodrate,2021-02-25T18:57:08Z,Winsec,0,2021-02-27T14:01:18Z,2021-02-25,2021-02-27,2,0.21050919572589588,0.21050919572589588,0.21050919572589588,0.21050919572589588,0.21050919572589588,0.21050919572589588,0.21050919572589588,0.21050919572589588,2.6764740599435437,0.21050919572589588,0.21050919572589588,0.21050919572589588,-2.255455668491752,0.21050919572589588,0.21050919572589588,0.21050919572589588,2.4659648642176477,0,0,-2.465964864217648,0,0
184,moodrate,2021-02-25T18:01:14Z,Winsec,0,2021-02-27T12:11:42Z,2021-02-25,2021-02-27,2,1.2488918910561997,-0.40286835195361326,0.42301176955129316,-0.40286835195361326,-0.40286835195361326,0.42301176955129316,-0.40286835195361326,-0.40286835195361326,2.074772012561106,0.42301176955129316,0.42301176955129316,-0.40286835195361326,-3.706388837973239,-2.054628594963426,-0.40286835195361326,-1.2287484734585197,2.4776403645147194,0.8258801215049064,0.8258801215049064,-3.3035204860196257,-1.651760243009813,0
35,moodrate,2021-02-25T18:00:25Z,Winsec,0,2021-02-27T13:30:57Z,2021-02-25,2021-02-27,2,0,0,-0.9463637755136212,0,0,-0.9463637755136212,0,0,0.9463637755136212,0,0,0.9463637755136212,-1.8927275510272423,-1.8927275510272423,-1.8927275510272423,0,0.9463637755136212,0,0,-1.8927275510272423,-1.8927275510272423,-1.8927275510272423
215,moodrate,2021-02-25T19:02:34Z,Winfirst,1,2021-02-27T17:59:53Z,2021-02-25,2021-02-27,2,NA,NA,NA,NA,0.4511690653084781,0.4511690653084781,0.4511690653084781,-0.3038485541873423,-1.0588661736831628,-1.436374983431073,-1.8138837931789833,-1.8138837931789833,0.8286778750563883,0.8286778750563883,0.8286778750563883,0.07366025556056792,-0.7550176194958205,-1.1325264292437307,-1.510035238991641,NA,NA,NA
226,moodrate,2021-02-25T19:04:46Z,Winsec,0,2021-02-27T13:38:38Z,2021-02-25,2021-02-27,2,0.8025522174268128,-0.3081529611216875,-1.974210728944438,0.8025522174268128,0.2471996281525627,-0.3081529611216875,-0.8635055503959377,-2.5295633182186883,-0.3081529611216875,-0.3081529611216875,-0.3081529611216875,-0.3081529611216875,-2.5295633182186883,0.2471996281525627,-0.8635055503959377,0.2471996281525627,2.221410357097001,2.221410357097001,2.221410357097001,-3.3321155356455012,-0.5553525892742501,-1.6660577678227506
164,moodrate,2021-02-25T19:06:48Z,Winfirst,1,2021-02-27T14:02:28Z,2021-02-25,2021-02-27,2,-0.2448803884404449,-0.2448803884404449,-0.2448803884404449,0.6475725827647321,0.6475725827647321,-0.2448803884404449,-0.2448803884404449,-1.1373333596456219,-0.2448803884404449,-0.2448803884404449,0.6475725827647321,-0.2448803884404449,-1.1373333596456219,-1.1373333596456219,-1.1373333596456219,3.324931496380263,0.892452971205177,0.892452971205177,1.784905942410354,-1.784905942410354,-1.784905942410354,-1.784905942410354
134,moodrate,2021-02-25T18:08:08Z,Winsec,0,2021-02-27T13:21:34Z,2021-02-25,2021-02-27,2,-0.11641369903030235,-2.3625133038502564,-1.2394635014402795,-1.2394635014402795,-0.11641369903030235,-0.11641369903030235,-0.11641369903030235,2.1296859057896516,-0.11641369903030235,-0.11641369903030235,-0.11641369903030235,1.0066361033796747,-1.2394635014402795,-1.2394635014402795,-1.2394635014402795,1.0066361033796747,-2.2460996048199537,-2.2460996048199537,-2.2460996048199537,0,0,0
310,moodrate,2021-02-25T12:07:28Z,Winsec,0,2021-02-27T12:45:19Z,2021-02-25,2021-02-27,2,1.6664852201032676,1.0723470111968851,0.47820880229050283,-0.1159294066158796,0.47820880229050283,0.47820880229050283,0.47820880229050283,-0.1159294066158796,1.0723470111968851,1.0723470111968851,1.0723470111968851,0.47820880229050283,-1.3042058244286445,-1.3042058244286445,-1.3042058244286445,-0.1159294066158796,1.1882764178127647,1.1882764178127647,1.1882764178127647,-1.188276417812765,-1.188276417812765,-1.188276417812765
157,moodrate,2021-02-25T19:10:04Z,Winsec,0,2021-02-27T14:10:03Z,2021-02-25,2021-02-27,2,-0.8164933112929926,-0.8164933112929926,-0.8164933112929926,-4.066612317410733,0.8085661917658776,0.8085661917658776,0.8085661917658776,0.8085661917658776,0.8085661917658776,0.8085661917658776,0.8085661917658776,0.8085661917658776,-2.441552814351863,-2.441552814351863,-0.8164933112929926,-0.8164933112929926,0,0,0,1.6250595030588704,1.6250595030588704,3.2501190061177407
112,moodrate,2021-02-25T20:12:54Z,Winsec,0,2021-02-27T14:30:55Z,2021-02-25,2021-02-27,2,0.5747365317400017,-0.6820206843314682,-0.05364207629573324,-0.05364207629573324,0.5747365317400017,0.5747365317400017,0.5747365317400017,-0.05364207629573324,2.4598723558472066,-2.567156508438673,-0.05364207629573324,-0.05364207629573324,-2.567156508438673,-1.938777900402938,-1.938777900402938,-0.05364207629573324,2.51351443214294,-2.51351443214294,0,-2.51351443214294,-1.8851358241072047,-1.8851358241072047
216,moodrate,2021-02-25T18:15:12Z,Winfirst,1,2021-02-27T12:12:03Z,2021-02-25,2021-02-27,2,0.7024155978144336,-0.18713002412816968,1.591961219757037,0.257642786843132,0.257642786843132,-0.18713002412816968,-1.076675646070773,0.7024155978144336,1.591961219757037,-1.9662212680133764,0.257642786843132,-1.076675646070773,-1.9662212680133764,-1.5214484570420748,-0.6319028350994713,0.257642786843132,0.8895456219426033,-2.66863686582781,-0.4447728109713016,-2.2238640548565085,-1.779091243885207,-0.8895456219426033
48,moodrate,2021-02-25T19:12:28Z,Winfirst,1,2021-02-27T13:19:19Z,2021-02-25,2021-02-27,2,0.8545625298385848,-0.19131996936684756,0.3316212802358686,0.3316212802358686,0.8545625298385848,0.3316212802358686,0.8545625298385848,-0.7142612189695637,0.8545625298385848,-0.7142612189695637,0.3316212802358686,0.8545625298385848,-1.7601437181749962,-1.7601437181749962,-1.23720246857228,1.377503779441301,1.5688237488081485,0,1.0458824992054323,-2.0917649984108646,-2.0917649984108646,-1.5688237488081487
74,moodrate,2021-02-25T19:13:38Z,Winfirst,1,2021-02-27T14:04:39Z,2021-02-25,2021-02-27,2,1.0473932244753466,1.0473932244753466,1.0473932244753466,-0.9045668756832553,1.0473932244753466,-0.9045668756832553,1.0473932244753466,-0.9045668756832553,1.0473932244753466,1.0473932244753466,1.0473932244753466,-0.9045668756832553,NA,NA,NA,NA,1.951960100158602,1.951960100158602,1.951960100158602,NA,NA,NA
144,moodrate,2021-02-25T19:17:48Z,Winfirst,1,2021-02-27T13:22:04Z,2021-02-25,2021-02-27,2,0.9640068043204494,0.5110064722042497,0.9640068043204494,0.05800614008804992,0.9640068043204494,0.5110064722042497,0.5110064722042497,0.9640068043204494,0.9640068043204494,0.5110064722042497,0.5110064722042497,0.05800614008804992,-2.206995520492949,-2.206995520492949,-2.206995520492949,-1.3009948562605493,0,-0.4530003321161997,-0.4530003321161997,-2.2650016605809986,-2.2650016605809986,-2.2650016605809986
286,moodrate,2021-02-25T18:16:59Z,Winfirst,1,2021-02-27T19:36:20Z,2021-02-25,2021-02-27,2,0.47284709997659624,-1.9504942874034574,0.47284709997659624,0.47284709997659624,0.47284709997659624,-4.373835674783511,-1.9504942874034574,-1.9504942874034574,0.47284709997659624,-1.9504942874034574,-1.9504942874034574,0.47284709997659624,NA,NA,NA,NA,2.4233413873800536,0,0,NA,NA,NA
289,moodrate,2021-02-25T18:19:05Z,Winsec,0,2021-02-27T11:57:28Z,2021-02-25,2021-02-27,2,0.747314199889551,0.747314199889551,0.747314199889551,-1.3299659489559825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
271,moodrate,2021-02-25T18:29:21Z,Winfirst,1,2021-02-27T12:04:44Z,2021-02-25,2021-02-27,2,-0.20494023333416783,-0.20494023333416783,0.8453784625034413,-1.255258929171777,-0.20494023333416783,-0.20494023333416783,-1.255258929171777,-0.20494023333416783,-0.20494023333416783,0.8453784625034413,0.8453784625034413,1.8956971583410505,-1.255258929171777,-1.255258929171777,-1.255258929171777,-0.20494023333416783,0,1.0503186958376092,1.0503186958376092,0,0,0
282,moodrate,2021-02-25T12:23:12Z,Winsec,0,2021-02-27T11:33:21Z,2021-02-25,2021-02-27,2,-2.420862930808293,-0.4554098582708674,-0.4554098582708674,-0.4554098582708674,0.5273166779978455,0.5273166779978455,-0.4554098582708674,-0.4554098582708674,2.4927697505352717,-0.4554098582708674,0.5273166779978455,0.5273166779978455,-1.4381363945395804,-0.4554098582708674,-0.4554098582708674,-0.4554098582708674,2.948179608806139,0,0.982726536268713,-0.982726536268713,0,0
5,moodrate,2021-02-25T18:23:51Z,Winsec,0,2021-02-27T12:14:00Z,2021-02-25,2021-02-27,2,1.3968011315980116,1.3968011315980116,1.3968011315980116,0.545826903732146,-0.3051473241337194,-0.7306344380666522,0.12033978979921332,0.12033978979921332,0.545826903732146,0.12033978979921332,0.12033978979921332,0.545826903732146,0.12033978979921332,-0.3051473241337194,0.545826903732146,-1.5816086659325177,0.4254871139329327,0,0,-0.4254871139329327,-0.8509742278658654,0
170,moodrate,2021-02-25T19:23:45Z,Winsec,0,2021-02-27T13:43:26Z,2021-02-25,2021-02-27,2,0.47527043093263177,0.47527043093263177,-0.018048244212631376,0.47527043093263177,0.47527043093263177,0.47527043093263177,0.47527043093263177,0.47527043093263177,1.9552264563684212,0.47527043093263177,-0.018048244212631376,-0.018048244212631376,-1.4980042696484208,-1.991322944793684,-1.991322944793684,-0.018048244212631376,1.4799560254357895,0,-0.4933186751452632,-1.9732747005810527,-2.466593375726316,-2.466593375726316
107,moodrate,2021-02-25T19:34:21Z,Winfirst,1,2021-02-27T21:20:52Z,2021-02-25,2021-02-27,2,-1.4660804455827237,-1.4660804455827237,-1.4660804455827237,-0.326567682191412,-0.326567682191412,0.8129450811998996,-0.326567682191412,-0.326567682191412,0.8129450811998996,-0.326567682191412,-0.326567682191412,0.8129450811998996,-1.4660804455827237,-0.326567682191412,-0.326567682191412,-1.4660804455827237,1.1395127633913116,0,0,-1.1395127633913116,0,0
11,moodrate,2021-02-25T18:31:24Z,Winfirst,1,2021-02-27T12:51:19Z,2021-02-25,2021-02-27,2,1.8354638146466506,1.8354638146466506,0.6754789761031027,0.09548655683132884,1.2554713953748766,0.09548655683132884,-1.064498281712219,-1.064498281712219,1.2554713953748766,1.2554713953748766,0.6754789761031027,-1.6444907009839929,-1.064498281712219,-0.4845058624404451,-0.4845058624404451,-0.4845058624404451,2.3199696770870957,2.3199696770870957,1.7399772578153216,-1.1599848385435478,-0.5799924192717739,-0.5799924192717739
92,moodrate,2021-02-25T19:35:02Z,Winfirst,1,2021-02-27T13:13:15Z,2021-02-25,2021-02-27,2,0.43838072350081114,0.43838072350081114,-0.7801690841963584,-0.7801690841963584,2.87548033889515,-0.7801690841963584,0.43838072350081114,-0.7801690841963584,-0.7801690841963584,-0.7801690841963584,-1.9987188918935281,-0.7801690841963584,-0.7801690841963584,-0.7801690841963584,-0.7801690841963584,-0.7801690841963584,0,0,-1.2185498076971697,0,0,0
320,moodrate,2021-02-25T19:33:55Z,Winfirst,1,2021-02-27T13:40:13Z,2021-02-25,2021-02-27,2,1.6145517195535268,0.7139174270134644,0.7139174270134644,-0.18671686552659808,2.515186012093589,0.7139174270134644,1.6145517195535268,-1.0873511580666606,0.7139174270134644,0.7139174270134644,0.7139174270134644,-0.18671686552659808,-2.8886197431467853,-0.18671686552659808,-1.0873511580666606,-0.18671686552659808,1.801268585080125,1.801268585080125,1.801268585080125,-2.701902877620187,0,-0.9006342925400626
318,moodrate,2021-02-25T18:40:07Z,Winfirst,1,2021-02-27T12:08:16Z,2021-02-25,2021-02-27,2,-0.03649808887625034,3.953959628260498,-2.0317269474446245,-0.03649808887625034,-0.03649808887625034,0.9611163404079368,-1.0341125181604374,-1.0341125181604374,-1.0341125181604374,-2.0317269474446245,-1.0341125181604374,-0.03649808887625034,NA,NA,NA,NA,0,-0.9976144292841871,0,NA,NA,NA
240,moodrate,2021-02-25T18:38:39Z,Winsec,0,2021-02-27T11:46:17Z,2021-02-25,2021-02-27,2,1.5563326742477006,-1.0614986957689436,0.2474169892393785,1.5563326742477006,-1.0614986957689436,-1.0614986957689436,-1.0614986957689436,0.2474169892393785,0.2474169892393785,0.2474169892393785,0.2474169892393785,1.5563326742477006,0.2474169892393785,-1.0614986957689436,-1.0614986957689436,1.5563326742477006,0,0,0,-1.3089156850083221,-2.6178313700166442,-2.6178313700166442
194,moodrate,2021-02-25T18:42:16Z,Winsec,0,2021-02-27T12:12:41Z,2021-02-25,2021-02-27,2,0.8196477927385181,-0.716606355937104,-1.484733430274915,0.05152071840070705,0.05152071840070705,0.05152071840070705,0.05152071840070705,0.05152071840070705,1.587774867076329,0.8196477927385181,0.8196477927385181,-0.716606355937104,-2.252860504612726,-2.252860504612726,-2.252860504612726,0.05152071840070705,1.5362541486756218,0.768127074337811,0.768127074337811,-2.304381223013433,-2.304381223013433,-2.304381223013433
106,moodrate,2021-02-25T19:49:49Z,Winsec,0,2021-02-27T13:02:15Z,2021-02-25,2021-02-27,2,1.5835678717943429,-3.2130968163848284,-2.5278590037878037,0.21309224660029394,0.8983300591973183,-3.2130968163848284,-0.4721455659967305,0.21309224660029394,2.268805684391367,0.21309224660029394,0.21309224660029394,-1.157383378593755,0.21309224660029394,-3.2130968163848284,-0.4721455659967305,-0.4721455659967305,2.055713437791073,0,0,0,-3.4261890629851224,-0.6852378125970244
273,moodrate,2021-02-25T19:49:08Z,Winsec,0,2021-02-27T12:51:58Z,2021-02-25,2021-02-27,2,-0.8792337755610846,0.1291182467607186,0.1291182467607186,0.1291182467607186,0.1291182467607186,0.1291182467607186,-0.8792337755610846,0.1291182467607186,2.145822291404325,0.1291182467607186,0.1291182467607186,0.1291182467607186,-2.8959378202046913,-2.8959378202046913,-1.8875857978828878,0.1291182467607186,2.0167040446436064,0,0,-3.02505606696541,-3.02505606696541,-2.0167040446436064
268,moodrate,2021-02-25T19:53:19Z,Winsec,0,2021-02-27T23:30:20Z,2021-02-25,2021-02-27,2,1.8028833716247257,1.8028833716247257,1.8028833716247257,-1.198871683669234,1.8028833716247257,1.8028833716247257,1.8028833716247257,-1.198871683669234,-1.198871683669234,-1.198871683669234,-1.198871683669234,0.3020058439777459,-1.198871683669234,-2.6997492113162136,-1.198871683669234,0.3020058439777459,0,0,0,0,-1.5008775276469797,0
314,moodrate,2021-02-25T12:54:11Z,Winfirst,1,2021-02-27T08:09:22Z,2021-02-25,2021-02-27,2,1.2383845340925093,1.2383845340925093,1.2383845340925093,1.2383845340925093,2.4843665193144204,1.2383845340925093,1.2383845340925093,-0.007597451129401626,1.2383845340925093,-0.007597451129401626,-0.007597451129401626,-1.2535794363513126,-2.4995614215732234,-0.007597451129401626,-1.2535794363513126,-1.2535794363513126,1.245981985221911,0,0,-3.7379459556657326,-1.245981985221911,-2.491963970443822
93,moodrate,2021-02-25T19:56:45Z,Winfirst,1,2021-02-27T17:43:30Z,2021-02-25,2021-02-27,2,-0.47741441191190004,-1.3015824493177066,-1.3015824493177066,-0.47741441191190004,1.1709216628997132,-0.47741441191190004,0.3467536254939066,-1.3015824493177066,-0.47741441191190004,0.3467536254939066,-0.47741441191190004,0.3467536254939066,-0.47741441191190004,-0.47741441191190004,0.3467536254939066,-0.47741441191190004,0.8241680374058066,1.6483360748116132,0.8241680374058066,0,0,0.8241680374058067
241,moodrate,2021-02-25T18:58:49Z,Winsec,0,2021-02-27T11:53:15Z,2021-02-25,2021-02-27,2,0.9745282116760465,0.9745282116760465,0.9745282116760465,-1.214822839212605,0.9745282116760465,0.9745282116760465,0.9745282116760465,-0.12014731376827928,0.9745282116760465,0.9745282116760465,0.9745282116760465,-0.12014731376827928,-2.309498364656931,-2.309498364656931,-2.309498364656931,-0.12014731376827928,1.094675525444326,1.094675525444326,1.094675525444326,-1.094675525444326,-1.094675525444326,-1.094675525444326
162,moodrate,2021-02-25T20:17:56Z,Winsec,0,2021-02-27T13:53:51Z,2021-02-25,2021-02-27,2,0.18277988222273697,0.18277988222273697,-0.566617634890484,-0.566617634890484,-0.566617634890484,0.18277988222273697,-0.566617634890484,0.18277988222273697,0.932177399335958,0.18277988222273697,0.18277988222273697,-0.566617634890484,-2.814810186230147,0.18277988222273697,-1.316015152003705,-2.814810186230147,0.749397517113221,0,0,-2.248192551339663,0.749397517113221,-0.7493975171132209
244,moodrate,2021-02-25T20:00:36Z,Winsec,0,2021-02-27T15:24:10Z,2021-02-25,2021-02-27,2,1.477338272644303,0.8363766940367217,0.8363766940367217,-1.0865080417860218,2.118299851251884,-2.368431199001184,-0.4455464631784407,-1.0865080417860218,2.118299851251884,0.1954151154291405,0.1954151154291405,-1.0865080417860218,-3.0093927776087654,0.1954151154291405,0.1954151154291405,-1.0865080417860218,3.2048078930379056,1.2819231572151624,1.2819231572151624,-1.9228847358227437,1.2819231572151624,1.2819231572151624
256,moodrate,2021-02-25T18:57:26Z,Winfirst,1,2021-02-27T12:03:24Z,2021-02-25,2021-02-27,2,-0.7328524959360839,-0.7328524959360839,-0.7328524959360839,0.4227995168862029,0.4227995168862029,-4.199808534402944,-0.7328524959360839,0.4227995168862029,-0.7328524959360839,0.4227995168862029,-0.7328524959360839,0.4227995168862029,-3.0441565215806574,-0.7328524959360839,-3.0441565215806574,-0.7328524959360839,-1.1556520128222867,0,-1.1556520128222867,-3.4669560384668605,-1.1556520128222867,-3.4669560384668605
94,moodrate,2021-02-25T19:58:54Z,Winfirst,1,2021-02-27T18:52:43Z,2021-02-25,2021-02-27,2,-0.04378923003351442,-0.04378923003351442,-0.04378923003351442,1.15311639088256,1.15311639088256,-0.04378923003351442,-0.04378923003351442,-0.04378923003351442,1.15311639088256,2.350022011798634,-0.04378923003351442,2.350022011798634,-0.04378923003351442,-1.2406948509495888,-0.04378923003351442,-1.2406948509495888,1.1969056209160742,2.3938112418321484,0,-1.1969056209160742,-2.3938112418321484,-1.1969056209160742
13,moodrate,2021-02-25T13:07:16Z,Winfirst,1,2021-03-01T09:41:58Z,2021-02-25,2021-03-01,4,-0.5773046414555529,-0.5773046414555529,-0.5773046414555529,-0.5773046414555529,0.8357992570326673,-0.5773046414555529,-0.5773046414555529,0.8357992570326673,0.8357992570326673,-0.5773046414555529,0.8357992570326673,-0.5773046414555529,-1.9904085399437732,-0.5773046414555529,-0.5773046414555529,-0.5773046414555529,0,-1.4131038984882203,0,-1.4131038984882203,0,0
255,moodrate,2021-02-25T19:00:25Z,Winsec,0,2021-02-27T12:04:23Z,2021-02-25,2021-02-27,2,0.6571550826302934,0.6571550826302934,0.6571550826302934,-0.17829789063612658,0.6571550826302934,0.6571550826302934,0.6571550826302934,0.6571550826302934,1.4926080558967134,0.6571550826302934,0.6571550826302934,0.6571550826302934,-2.6846568104353867,-2.6846568104353867,-2.6846568104353867,-1.0137508639025465,0.83545297326642,0,0,-2.50635891979926,-2.50635891979926,-2.50635891979926
135,moodrate,2021-02-25T19:02:07Z,Winsec,0,2021-02-27T13:41:43Z,2021-02-25,2021-02-27,2,0.5341433050006233,0.9788108279453047,-1.2445267867781022,0.08947578205594196,0.08947578205594196,0.08947578205594196,-0.7998592638334208,-1.2445267867781022,1.8681458738346675,1.423478350889986,0.08947578205594196,-0.7998592638334208,-1.6891943097227835,-1.6891943097227835,-0.3551917408887394,-1.2445267867781022,3.1126726606127697,2.6680051376680884,1.3340025688340442,-1.7786700917787255,-1.7786700917787255,-0.44466752294468137
322,moodrate,2021-02-25T20:03:41Z,Winfirst,1,2021-02-27T13:14:40Z,2021-02-25,2021-02-27,2,0.5885315819022975,0.09101003843849949,-0.9040330484890965,-0.4065115050252985,0.5885315819022975,0.09101003843849949,-0.9040330484890965,-0.9040330484890965,2.0810962122936916,-0.4065115050252985,1.0860531253660954,-0.4065115050252985,-0.9040330484890965,-0.4065115050252985,-0.4065115050252985,0.09101003843849949,2.985129260782788,0.497521543463798,1.9900861738551918,-0.497521543463798,0,0
257,moodrate,2021-02-25T19:03:58Z,Winsec,0,2021-02-27T12:09:03Z,2021-02-25,2021-02-27,2,0.2834604649739845,0.2834604649739845,0.2834604649739845,-0.8103634469256259,0.8303724209237897,0.2834604649739845,0.2834604649739845,0.8303724209237897,1.377284376873595,0.8303724209237897,0.8303724209237897,0.8303724209237897,-2.4510993147750413,-2.4510993147750413,-2.4510993147750413,-1.357275402875431,0.5469119559498052,0,0,-1.6407358678494153,-1.6407358678494153,-1.6407358678494153
146,moodrate,2021-02-25T19:07:13Z,Winfirst,1,2021-02-28T11:41:14Z,2021-02-25,2021-02-28,3,1.7654994288908075,0.8690848581846391,0.8690848581846391,0.8690848581846391,-0.9237442832276977,-0.9237442832276977,-0.02732971252152935,-1.8201588539338662,0.8690848581846391,-0.02732971252152935,-0.02732971252152935,-1.8201588539338662,-0.9237442832276977,-0.9237442832276977,-0.02732971252152935,-0.9237442832276977,2.6892437121185053,1.792829141412337,1.792829141412337,-1.7928291414123367,-1.7928291414123367,-0.8964145707061685
49,moodrate,2021-02-25T21:09:59Z,Winsec,0,2021-02-27T15:03:14Z,2021-02-25,2021-02-27,2,1.016815699657565,-0.3500513064394892,1.016815699657565,1.016815699657565,1.016815699657565,1.016815699657565,1.016815699657565,-1.7169183125365435,1.016815699657565,1.016815699657565,1.016815699657565,-1.7169183125365435,-0.3500513064394892,1.016815699657565,-0.3500513064394892,-0.3500513064394892,2.7337340121941085,2.7337340121941085,2.7337340121941085,-1.3668670060970542,0,-1.3668670060970542
174,moodrate,2021-02-25T21:09:14Z,Winfirst,1,2021-02-27T13:57:58Z,2021-02-25,2021-02-27,2,-0.23156875684725145,-0.23156875684725145,-0.23156875684725145,-0.23156875684725145,1.7672352496237553,-0.23156875684725145,1.7672352496237553,-2.2303727633182584,1.7672352496237553,-0.23156875684725145,-0.23156875684725145,-0.23156875684725145,NA,NA,NA,NA,3.9976080129420137,1.9988040064710069,1.9988040064710069,NA,NA,NA
4,moodrate,2021-02-25T20:09:28Z,Winsec,0,2021-02-27T12:59:54Z,2021-02-25,2021-02-27,2,1.3013512406397156,1.3013512406397156,-0.9125658077515015,-0.9125658077515015,1.3013512406397156,0.4157844212832288,0.8585678309614723,-1.355349217429745,1.3013512406397156,0.8585678309614723,-0.9125658077515015,-1.355349217429745,-0.9125658077515015,0.4157844212832288,0.4157844212832288,-0.026998988395014672,2.6567004580694604,2.213917048391217,0.4427834096782435,0,1.3283502290347302,1.3283502290347302
210,moodrate,2021-02-25T21:12:48Z,Winsec,0,2021-02-27T15:47:08Z,2021-02-25,2021-02-27,2,1.0820800300430282,-3.3105220721118394,0.20355960961205463,-0.6749608108189189,0.20355960961205463,-0.6749608108189189,0.20355960961205463,1.0820800300430282,0.20355960961205463,1.0820800300430282,1.0820800300430282,0.20355960961205463,-0.6749608108189189,-1.5534812312498925,-0.6749608108189189,0.20355960961205463,-0.8785204204309736,0,0,0,-0.8785204204309736,0
98,moodrate,2021-02-25T20:11:31Z,Winsec,0,2021-02-27T18:39:21Z,2021-02-25,2021-02-27,2,0.6148196670987389,0.6148196670987389,0.6148196670987389,0.6148196670987389,-0.16079898985659302,-0.16079898985659302,-0.16079898985659302,-0.16079898985659302,1.390438324054071,1.390438324054071,1.390438324054071,-0.16079898985659302,-1.712036303767257,-1.712036303767257,-1.712036303767257,-0.16079898985659302,1.551237313910664,1.551237313910664,1.551237313910664,-2.3268559708659957,-2.3268559708659957,-2.3268559708659957
