subject,regression_coef,value
200,X2,0.0917896366640943
200,X3,0.170932990916362
201,X1,1.39782772461427
201,X2,0.514190673459324
201,X3,0.0270127711622081
202,X1,0.38795151367909453
202,X2,0.2700885533220755
202,X3,0.07018843950749046
203,X1,0.389672012993345
203,X2,0.142580825561121
203,X3,0.16820813026745
204,X1,0.00290281058721989
204,X2,0.0262360605452415
204,X3,-0.045250004436647
205,X1,0.675735532204297
205,X2,0.286198441376407
205,X3,0.298651580568175
206,X1,0.268633441552885
206,X2,0.0629486495760237
206,X3,0.157839785711749
207,X1,1.53265191441551
207,X2,0.535129820227612
207,X3,0.101331478880856
208,X1,0.907358924750331
208,X2,0.159127180901723
208,X3,0.101017955809447
209,X1,0.699985766229405
209,X2,0.2040392427525305
209,X3,0.11895303751248895
210,X1,0.446713208104915
210,X2,0.162841216648322
210,X3,-0.00134665965335978
211,X1,0.545797694748281
211,X2,0.277641254576976
211,X3,0.0358553202841879
212,X1,-0.0573319992016821
212,X2,0.0387272206095893
212,X3,0.0299564293391439
213,X1,0.38208570682278
213,X2,0.375205542614898
213,X3,0.745328100971916
214,X1,1.68338915518064
214,X2,0.6417350969226765
214,X3,0.34587006590846403
215,X1,NA
215,X2,NA
215,X3,NA
216,X1,1.71997836433979
216,X2,0.385463590672418
216,X3,0.331288598528554
217,X1,0.809629763931747
217,X2,0.410194744660142
217,X3,0.405726371091985
218,X1,0.44086022378241
218,X2,0.0539234323307225
218,X3,0.256110228835026
219,X1,0.412606404866617
219,X2,-0.0143920065297581
219,X3,0.431223537989119
220,X1,NA
220,X2,NA
220,X3,NA
221,X1,1.05353574018072
221,X2,0.269550511426488
221,X3,0.110906626155192
222,X1,0.666272567889493
222,X2,0.0516895160326905
222,X3,0.0411297935028924
223,X1,0.174713672468056
223,X2,0.117839313325318
223,X3,0.0231953532343689
224,X1,0.206339138212652
224,X2,0.0881222517120602
224,X3,0.0346877946691759
225,X1,0.331232402317494
225,X2,0.0217038191029673
225,X3,0.122531266087044
226,X1,1.3315180101401
226,X2,0.0845794767179487
226,X3,-0.020495344128159
227,X1,0.5207528325026765
227,X2,0.3585031219376575
227,X3,0.15409337386225402
228,X1,0.7742843227178835
228,X2,0.6565382537566604
228,X3,0.433949481398675
229,X1,0.368421322004854
229,X2,0.140379407782988
229,X3,0.386707588639581
230,X1,0.0298859666624664
230,X2,0.146166242834753
230,X3,-0.0701856077735314
