subject,regression_coef,value
142,X1_sum,0.7288943991006864
142,X2_sum,0.02020908137377585
142,X3_sum,0.1060617278509889
143,X1_sum,0.5629450200187265
143,X2_sum,0.33343086226292495
143,X3_sum,0.153498021417438
144,X1_sum,0.6760204626634949
144,X2_sum,0.4899757210012985
144,X3_sum,0.316805075893421
145,X1_sum,0.0655156723362541
145,X2_sum,0.049771461984006
145,X3_sum,0.0392659546987826
146,X1_sum,0.8452182319783995
146,X2_sum,0.1353564597015914
146,X3_sum,-0.010045638389539802
147,X1_sum,0.684830940489333
147,X2_sum,0.35638584312854604
147,X3_sum,0.2213170325902795
148,X1_sum,0.1599423704069565
148,X2_sum,0.18757997204188048
148,X3_sum,0.1114190590382855
149,X1_sum,0.4247889785486385
149,X2_sum,0.1699527439709405
149,X3_sum,0.1116338252140485
150,X1_sum,0.3030592472531705
150,X2_sum,0.19970257782888878
150,X3_sum,0.18166735428136288
151,X1_sum,0.7144460258367346
151,X2_sum,0.2814074296644145
151,X3_sum,0.19195015239183483
152,X1_sum,0.76215926281043
152,X2_sum,0.3176416806371175
152,X3_sum,0.237546849063638
153,X1_sum,0.6248609637540595
153,X2_sum,-0.1002190045062431
153,X3_sum,0.05847086613646035
154,X1_sum,0.8142627468725654
154,X2_sum,0.4770843765148795
154,X3_sum,0.323469578238823
155,X1_sum,1.31594821472587
155,X2_sum,0.14972972258324752
155,X3_sum,-0.034950295745440896
156,X1_sum,0.400194916440496
156,X2_sum,0.211212002721344
156,X3_sum,-0.09443954171648015
157,X1_sum,0.173848196606336
157,X2_sum,0.0012668828933870974
157,X3_sum,0.009014989071946502
158,X1_sum,0.19201234582086998
158,X2_sum,0.2307202652031865
158,X3_sum,0.17282292584144998
159,X1_sum,0.30125189935818897
159,X2_sum,0.05892247615123856
159,X3_sum,-0.026351913087570445
160,X1_sum,0.9143759962483329
160,X2_sum,0.331490777256501
160,X3_sum,0.3469963671452855
161,X1_sum,0.647381937500119
161,X2_sum,0.2578332085681775
161,X3_sum,0.1754692504568945
162,X1_sum,0.6966135486283596
162,X2_sum,0.24614459398876348
162,X3_sum,0.0692881839074085
163,X1_sum,-0.006253464329637085
163,X2_sum,0.0520034026163098
163,X3_sum,0.03728204031566425
164,X1_sum,0.569767458527608
164,X2_sum,0.273767021983115
164,X3_sum,0.09710994595789985
165,X1_sum,0.3110481700838805
165,X2_sum,0.284667805368335
165,X3_sum,0.2398824116192996
166,X1_sum,0.16677505664211334
166,X2_sum,0.06787420647629552
166,X3_sum,0.02087569801825338
167,X1_sum,1.27784342902231
167,X2_sum,0.5028832423480005
167,X3_sum,0.21030706832334634
168,X1_sum,0.8315606593666496
168,X2_sum,0.313398290083149
168,X3_sum,0.3716293543824825
169,X1_sum,0.3612239836948075
169,X2_sum,-0.017328421102715496
169,X3_sum,-0.015207672596743094
170,X1_sum,1.081131591896217
170,X2_sum,0.32321747737579853
170,X3_sum,0.132682573280627
171,X1_sum,0.18766177518420918
171,X2_sum,0.10660938746081494
171,X3_sum,0.0236855443649657
172,X1_sum,1.0042129061913245
172,X2_sum,0.30335417044315904
172,X3_sum,0.256336080927564
173,X1_sum,0.8879857365000414
173,X2_sum,0.4138412846935115
173,X3_sum,0.23422602457764802
174,X1_sum,0.37713640219767003
174,X2_sum,0.190758222148782
174,X3_sum,0.0781311035322439
175,X1_sum,0.26347652421622003
175,X2_sum,0.09876968361159119
175,X3_sum,0.1557829242662279
176,X1_sum,1.08759615676302
176,X2_sum,0.454074632861438
176,X3_sum,0.07217625596117701
177,X1_sum,0.0435011176255772
177,X2_sum,0.0406157575173863
177,X3_sum,0.00618807411242097
178,X1_sum,0.5024642156177845
178,X2_sum,0.3380809470592415
178,X3_sum,0.324413807332813
179,X1_sum,0.6642521057135291
179,X2_sum,0.29815694159388095
179,X3_sum,0.18675421316045598
180,X1_sum,0.6270846546164526
180,X2_sum,0.444696487392677
180,X3_sum,0.30304735076809397
181,X1_sum,1.79632268031781
181,X2_sum,0.501469082270124
181,X3_sum,-0.024066707672884755
182,X1_sum,0.3750700639257375
182,X2_sum,0.28834757638111796
182,X3_sum,0.178982418565895
183,X1_sum,0.1554449433507395
183,X2_sum,0.19845858450106602
183,X3_sum,0.06946821925886516
184,X1_sum,1.008614853506123
184,X2_sum,0.23832451498003548
184,X3_sum,0.2023263586878795
185,X1_sum,0.283119599862388
185,X2_sum,0.002138386086678847
185,X3_sum,-0.0983467960676952
186,X1_sum,1.807755039542145
186,X2_sum,0.5172593573866485
186,X3_sum,0.06850505985246755
