subject,day1_block1_AR1,day1_block1_LOGSIGMA,day1_block1_SIGMA,day1_block1_LOGVAR,day1_block1_VAR,day1_block1_MEAN,day1_block2_AR1,day1_block2_LOGSIGMA,day1_block2_SIGMA,day1_block2_LOGVAR,day1_block2_VAR,day1_block2_MEAN,day2_block1_AR1,day2_block1_LOGSIGMA,day2_block1_SIGMA,day2_block1_LOGVAR,day2_block1_VAR,day2_block1_MEAN,day2_block2_AR1,day2_block2_LOGSIGMA,day2_block2_SIGMA,day2_block2_LOGVAR,day2_block2_VAR,day2_block2_MEAN
51,0.4118685121382938,0.6834025419917958,1.980605373150747,1.3668050839835917,3.9227976441536097,0.4947680600010647,0.3927083794780232,0.4939182249266911,1.638724548494314,0.987836449853382,2.685418145837893,0.49743779556914514,0.4289072459137418,0.5930566844305594,1.8095110749137948,1.1861133688611187,3.274330330235677,0.462862118616043,0.4174651958640575,0.6880715469857231,1.989874451376734,1.3761430939714463,3.9596003322418576,0.5441004823076823
52,0.38216966222127213,0.1750237235460084,1.1912744775320083,0.3500474470920168,1.41913488081916,0.5190783320923573,0.37053448204237416,0.3266185176016684,1.3862725377237384,0.6532370352033368,1.9217515488470136,0.5129911942447467,0.3961266344484616,0.16007133379671923,1.1735945849635117,0.32014266759343846,1.3773242498556773,0.5154497008513297,0.7070003031176075,-0.1541478259399815,0.8571453033354421,-0.308295651879963,0.7346980710300072,0.46182949740135937
53,0.3474858635844862,-1.24107134901554,0.2890743524587258,-2.48214269803108,0.08356398124943164,0.5941826176140812,0.001510806322786995,-9.057085888646895,1.165621572460531e-4,-18.114171777293794,1.358673650185361e-8,0.600024132542268,0.7201800866874719,-1.2452622314986566,0.28786541085422124,-2.490524462997313,0.08286649476626959,0.6987398323257996,0.5541688358936818,-0.994018658820504,0.3700864474709436,-1.988037317641008,0.13696397860166346,0.6977288302102195
54,0.5479131325221679,-0.044597687499284056,0.9563821689477232,-0.08919537499856811,0.9146668530811514,0.5835578032570483,0.38697852157610296,-0.02996231935729743,0.970482101248863,-0.05992463871459486,0.9418355088444084,0.5798536246351624,0.1553054307953628,-1.1109222427544214,0.32925516781828,-2.221844485508843,0.1084089655350437,0.6023122625029168,0.3885752208702563,-1.0608031506527609,0.3461776658307576,-2.1216063013055217,0.11983897632003168,0.604950574632396
55,0.494445488845942,0.16019491815466438,1.1737396318593614,0.3203898363093288,1.3776647233973491,0.7483173795634286,0.6942442071454814,-0.5308923981098752,0.5880799340212088,-1.0617847962197504,0.34583800879838933,0.770103602744367,0.5216589014247229,-0.410958097873639,0.6630147127449515,-0.821916195747278,0.4395885093162705,0.7955581147732628,0.7622015812115417,-0.4999434139964423,0.6065649818297684,-0.9998868279928844,0.3679210771821472,0.8885023810119407
56,0.3740883434743786,0.9877468869383554,2.685177642730927,1.9754937738767109,7.210178973022018,0.5195599069864522,0.7096058411873375,0.9397059862127608,2.5592288591340173,1.8794119724255216,6.549652353424404,0.3717727067323062,0.47495387929223193,-0.19356226725566167,0.8240185252254506,-0.38712453451132345,0.6790065299147265,0.7995431779799407,0.7308730580690342,0.1274035438023348,1.135875300744483,0.2548070876046696,1.2902126988413698,0.7593798356606883
57,0.363925815116038,-0.2776673187462709,0.7575488018826104,-0.5553346374925417,0.5738801872337785,0.5684406172584443,0.3066739061455176,-0.2272030214690973,0.7967590066846811,-0.4544060429381946,0.6348249147331597,0.5812660521835301,0.29062286130568454,-0.07743255651971559,0.925489440520668,-0.15486511303943118,0.8565307045152591,0.5675201568011055,0.4168622546177239,-0.04153592232311254,0.9593148739036416,-0.08307184464622508,0.9202850272927596,0.5431085530420128
58,0.6356415378862742,0.6677327692114163,1.9498116325383452,1.3354655384228329,3.801765402381848,0.45664676928858106,0.5125057392965506,1.1688512917143812,3.218293633833836,2.3377025834287624,10.357413913575394,0.5161690051789337,0.5405558935526746,1.0924221017598286,2.981486798480334,2.184844203519657,8.889263529512514,0.5250954538444501,0.7472057305730241,0.7943783052606646,2.21306471834266,1.588756610521329,4.897655447573078,0.4050350573240225
59,0.5920141569936918,-0.13761813103210235,0.8714314008257457,-0.2752362620642047,0.7593926863451214,0.7859819468369443,0.353832188723596,0.15704419232968042,1.170047319875303,0.31408838465936084,1.3690107307473796,0.5717522476999911,0.6970989328545576,0.2926974726407042,1.3400373311483609,0.5853949452814085,1.7957000488712211,0.6544756898490245,0.6956012404685994,-0.9787857758140732,0.3757670874450376,-1.9575715516281464,0.14120090400692656,0.9013947410753984
60,0.3027947405053512,-0.305305867749089,0.7368979466016045,-0.610611735498178,0.5430185837056611,0.5285739087754601,0.6088165245341769,-0.49820828094787895,0.6076183663927422,-0.996416561895758,0.3692000791777848,0.5506177994637752,0.752927080755881,-0.6156235181055546,0.5403039009944343,-1.2312470362111092,0.2919283054298034,0.6321948757603401,0.8122322370874185,-0.6077505924599783,0.5445744622802332,-1.2155011849199566,0.2965613449678051,0.5671908138745454
