subject,run,mu,s,vmu,kmu,vs,trial_id,day_block,moodrate,max_moodrate,min_moodrate,mu_orig,subj_day_block
218,d1r1,0.432760078655032,-0.488515251894768,-2.75578233852079,-4.83929000381697,-3.57852154848739,24,day1_block1,5,8,1,4.32760078655032,5f5aa6d5b8e6411a69e274d5_day1_block1
218,d1r1,0.461734899560145,-0.416413944909313,-2.99577472967349,-4.89242243474295,-3.6188167352655,25,day1_block1,6,8,1,4.61734899560145,5f5aa6d5b8e6411a69e274d5_day1_block1
218,d1r1,0.502026200652318,-0.472468333869741,-2.97673977543648,-4.96158968850312,-3.52947672730026,26,day1_block1,6,8,1,5.020262006523179,5f5aa6d5b8e6411a69e274d5_day1_block1
218,d1r1,0.531002534058718,-0.796009724825149,-2.75114045458638,-4.95468605447732,-2.96141802679842,27,day1_block1,7,8,1,5.31002534058718,5f5aa6d5b8e6411a69e274d5_day1_block1
218,d1r1,0.584376443459031,-0.668174139568902,-2.45789420342901,-4.99266149891989,-3.1370734641727,28,day1_block1,8,8,1,5.84376443459031,5f5aa6d5b8e6411a69e274d5_day1_block1
218,d1r1,0.697258140910214,-0.826843340352285,-1.68825958288064,-5.10566753022817,-3.01389510371236,29,day1_block1,6,8,1,6.97258140910214,5f5aa6d5b8e6411a69e274d5_day1_block1
218,d1r1,0.599479981621886,-0.744752747161722,-2.00390239596073,-5.132633566124,-3.04222896726161,30,day1_block1,4,8,1,5.99479981621886,5f5aa6d5b8e6411a69e274d5_day1_block1
218,d1r1,0.490200259359218,-0.679608762438097,-2.33407897412393,-5.18069036724531,-3.31761243069308,31,day1_block1,4,8,1,4.90200259359218,5f5aa6d5b8e6411a69e274d5_day1_block1
218,d1r1,0.450633674724654,-1.11322942218106,-2.00832778180308,-5.25730550258969,-2.80365015249018,32,day1_block1,6,8,1,4.506336747246539,5f5aa6d5b8e6411a69e274d5_day1_block1
218,d1r1,0.549273686912867,-1.16566315395901,-2.13647396597786,-5.28817915429932,-2.75880697115336,33,day1_block1,5,8,1,5.49273686912867,5f5aa6d5b8e6411a69e274d5_day1_block1
218,d1r1,0.511629694888176,-0.685026097303642,-2.60498577039188,-5.17386558634298,-3.16547442597909,34,day1_block1,4,8,1,5.11629694888176,5f5aa6d5b8e6411a69e274d5_day1_block1
218,d1r1,0.463644047376925,-0.832701961904831,-2.49238914829713,-5.20454974379189,-2.97370906403367,35,day1_block1,6,8,1,4.63644047376925,5f5aa6d5b8e6411a69e274d5_day1_block1
218,d1r1,0.534118158421032,-0.812935033343138,-2.73071612934592,-5.18340606593564,-2.96434442453165,36,day1_block1,5,8,1,5.341181584210321,5f5aa6d5b8e6411a69e274d5_day1_block1
218,d1r1,0.511178047339006,-0.710079277752451,-3.07633978499312,-5.09360409561994,-2.93860013666312,37,day1_block1,6,8,1,5.111780473390059,5f5aa6d5b8e6411a69e274d5_day1_block1
218,d1r1,0.540817589349984,-0.843303576648749,-3.09790023217638,-5.07771553566499,-2.66349169147966,38,day1_block1,6,8,1,5.40817589349984,5f5aa6d5b8e6411a69e274d5_day1_block1
218,d1r1,0.556266870034804,-1.11452924393287,-3.00509076766458,-5.0808699066086,-2.18074526209431,39,day1_block1,4,8,1,5.56266870034804,5f5aa6d5b8e6411a69e274d5_day1_block1
218,d1r1,0.489802359639335,-0.98153142044605,-3.10602330947239,-5.10301610169376,-2.41695686883826,40,day1_block1,6,8,1,4.89802359639335,5f5aa6d5b8e6411a69e274d5_day1_block1
218,d1r1,0.541144767524192,-0.990935969958616,-3.45779705035435,-5.05832123231082,-2.21356094750382,41,day1_block1,6,8,1,5.41144767524192,5f5aa6d5b8e6411a69e274d5_day1_block1
218,d1r1,0.560413774207977,-1.34574700826151,-3.37834914164312,-5.13743012047617,-1.48126790557031,42,NA,NA,NA,NA,5.60413774207977,5f5aa6d5b8e6411a69e274d5_NA
218,d2r1,0.500000000000002,-1.15129254649702,-1.15129254649702,-2.64915868327402,-1.15129254649702,1,day2_block1,6,7,4,5.0000000000000195,5f5aa6d5b8e6411a69e274d5_day2_block1
218,d2r1,0.569243100756346,-1.71455674193372,-1.15129254649702,-2.64915868327402,-1.15129254649702,2,day2_block1,6,7,4,5.69243100756346,5f5aa6d5b8e6411a69e274d5_day2_block1
218,d2r1,0.596804409829603,-2.91293042914093,-3.23370740207063,-2.64995066725057,-2.06730322366007,3,day2_block1,5,7,4,5.96804409829603,5f5aa6d5b8e6411a69e274d5_day2_block1
218,d2r1,0.568626731897422,-1.21637502072002,-2.91348456025753,-2.73678980865358,0.335590520051074,4,day2_block1,7,7,4,5.6862673189742194,5f5aa6d5b8e6411a69e274d5_day2_block1
218,d2r1,0.610244478962612,-1.01516429476147,-3.14734982424928,-3.17259608475483,0.0725803274775812,5,day2_block1,6,7,4,6.10244478962612,5f5aa6d5b8e6411a69e274d5_day2_block1
218,d2r1,0.603408563853052,-1.37134754072709,-3.97246637217797,-4.07111251974005,1.21604170311878,6,day2_block1,7,7,4,6.03408563853052,5f5aa6d5b8e6411a69e274d5_day2_block1
218,d2r1,0.617871579705677,-1.08646734125809,-3.77424987690408,-4.09181875553467,0.0427557896617868,7,day2_block1,7,7,4,6.178715797056769,5f5aa6d5b8e6411a69e274d5_day2_block1
218,d2r1,0.63776470548548,-1.12707227723435,-3.47147243228653,-4.04907394618737,-1.61096978077905,8,day2_block1,6,7,4,6.3776470548548,5f5aa6d5b8e6411a69e274d5_day2_block1
218,d2r1,0.613433259193529,-1.31568555588987,-4.0730239088682,-4.55181103790686,-0.230116301054577,9,day2_block1,7,7,4,6.13433259193529,5f5aa6d5b8e6411a69e274d5_day2_block1
218,d2r1,0.636044499641525,-1.15221204872306,-3.83532027214684,-4.47655433548003,-2.16783421766326,10,day2_block1,6,7,4,6.36044499641525,5f5aa6d5b8e6411a69e274d5_day2_block1
218,d2r1,0.616430773555066,-1.28791848180776,-4.22143128255454,-4.7393474731788,-0.650883215184192,11,day2_block1,6,7,4,6.16430773555066,5f5aa6d5b8e6411a69e274d5_day2_block1
218,d2r1,0.608576642361927,-1.45142520465199,-4.43175891474678,-4.87342297690881,0.846869850209013,12,day2_block1,6,7,4,6.08576642361927,5f5aa6d5b8e6411a69e274d5_day2_block1
218,d2r1,0.606143988077078,-1.63283401281809,-4.53668643372804,-4.9379452909717,1.52237663982022,13,day2_block1,5,7,4,6.061439880770781,5f5aa6d5b8e6411a69e274d5_day2_block1
218,d2r1,0.602000219149383,-1.12086346403453,-4.42755349008998,-4.92749494440262,0.893719169671751,14,day2_block1,4,7,4,6.0200021914938295,5f5aa6d5b8e6411a69e274d5_day2_block1
218,d2r1,0.574066457841042,-1.03305345475956,-3.93364010210543,-4.78664286242243,0.79318925883794,15,day2_block1,6,7,4,5.740664578410421,5f5aa6d5b8e6411a69e274d5_day2_block1
218,d2r1,0.603693335226004,-1.3179868885447,-4.54761136143193,-5.00452966050272,2.10108843671511,16,day2_block1,5,7,4,6.03693335226004,5f5aa6d5b8e6411a69e274d5_day2_block1
218,d2r1,0.595080126755025,-1.08361456477392,-4.2854193356511,-4.97025910111372,0.98961797753463,17,day2_block1,6,7,4,5.95080126755025,5f5aa6d5b8e6411a69e274d5_day2_block1
218,d2r1,0.603814839718983,-1.31088848349893,-4.56589865311608,-5.06279701282355,2.05768238048928,18,day2_block1,6,7,4,6.03814839718983,5f5aa6d5b8e6411a69e274d5_day2_block1
218,d2r1,0.605177964756754,-1.3997377376545,-4.64845011829954,-5.09842842644752,2.38155357478643,19,day2_block1,6,7,4,6.05177964756754,5f5aa6d5b8e6411a69e274d5_day2_block1
218,d2r1,0.605441760477226,-1.48560621158998,-4.67698424608927,-5.12023709502499,2.36570505088381,20,day2_block1,6,7,4,6.05441760477226,5f5aa6d5b8e6411a69e274d5_day2_block1
218,d2r1,0.605499590353927,-1.59391359448542,-4.68917852896508,-5.13789537105704,2.20241119342119,21,day2_block1,6,7,4,6.05499590353927,5f5aa6d5b8e6411a69e274d5_day2_block1
218,d2r1,0.605514192481271,-1.73361443988862,-4.69566502243106,-5.15347477866427,1.95924506159627,22,day2_block1,6,7,4,6.055141924812711,5f5aa6d5b8e6411a69e274d5_day2_block1
218,d2r1,0.605518945470837,-1.90596007659793,-4.69972388720849,-5.16748473997377,1.66655358894299,23,day2_block1,4,7,4,6.055189454708369,5f5aa6d5b8e6411a69e274d5_day2_block1
218,d2r1,0.603952221884119,-0.914839513520895,-4.66437902048271,-5.13136123956748,2.15163644825064,24,day2_block1,5,7,4,6.03952221884119,5f5aa6d5b8e6411a69e274d5_day2_block1
218,d2r1,0.603584281258683,-0.945381309863283,-4.64234761651387,-5.11957558894989,1.98460413528205,25,day2_block1,5,7,4,6.03584281258683,5f5aa6d5b8e6411a69e274d5_day2_block1
218,d2r1,0.600882863644702,-0.930386213221742,-4.56248899931521,-5.05227182918991,1.78623840422523,26,day2_block1,6,7,4,6.00882863644702,5f5aa6d5b8e6411a69e274d5_day2_block1
218,d2r1,0.605124397704566,-1.51851622191539,-4.69207513924657,-5.19580518008965,2.02208667167552,27,day2_block1,6,7,4,6.051243977045661,5f5aa6d5b8e6411a69e274d5_day2_block1
218,d2r1,0.605487329654987,-1.69948330305501,-4.71493157028526,-5.22627036963969,1.88480609759938,28,day2_block1,6,7,4,6.05487329654987,5f5aa6d5b8e6411a69e274d5_day2_block1
218,d2r1,0.605521070148147,-1.83533360495723,-4.72163746367045,-5.24094419400066,1.67237641502143,29,day2_block1,5,7,4,6.055210701481471,5f5aa6d5b8e6411a69e274d5_day2_block1
218,d2r1,0.605029926969459,-1.01179552470223,-4.70315692792846,-5.22968855866364,1.833890032566,30,day2_block1,6,7,4,6.05029926969459,5f5aa6d5b8e6411a69e274d5_day2_block1
218,d2r1,0.605481599344372,-1.56305848510473,-4.72585816759111,-5.26070452990718,1.95329518774765,31,day2_block1,6,7,4,6.05481599344372,5f5aa6d5b8e6411a69e274d5_day2_block1
218,d2r1,0.605522797593,-1.72902831418602,-4.73199466315022,-5.27441068103292,1.80072368942379,32,day2_block1,6,7,4,6.05522797593,5f5aa6d5b8e6411a69e274d5_day2_block1
218,d2r1,0.605527317967584,-1.8516429017526,-4.73506136580895,-5.28471836141296,1.60254362190426,33,day2_block1,4,7,4,6.05527317967584,5f5aa6d5b8e6411a69e274d5_day2_block1
218,d2r1,0.604676426622721,-0.857373487797357,-4.71228723722913,-5.26460650456044,1.88785039913779,34,day2_block1,6,7,4,6.0467642662272105,5f5aa6d5b8e6411a69e274d5_day2_block1
218,d2r1,0.605498517814581,-1.48301515725876,-4.73739687241999,-5.30141381953475,2.08347628251271,35,day2_block1,6,7,4,6.0549851781458095,5f5aa6d5b8e6411a69e274d5_day2_block1
218,d2r1,0.60552673239023,-1.62602971065593,-4.74226728449809,-5.31336201922202,1.95849205785067,36,day2_block1,4,7,4,6.0552673239023,5f5aa6d5b8e6411a69e274d5_day2_block1
218,d2r1,0.604869033722388,-0.921930893166884,-4.7236792452514,-5.29766025197557,2.15100522198333,37,day2_block1,5,7,4,6.04869033722388,5f5aa6d5b8e6411a69e274d5_day2_block1
218,d2r1,0.604534888895743,-0.971511903834682,-4.70810402751168,-5.28452837321655,2.03701889252727,38,day2_block1,6,7,4,6.04534888895743,5f5aa6d5b8e6411a69e274d5_day2_block1
218,d2r1,0.605468549136859,-1.46550193110247,-4.74214865285293,-5.33168116606028,2.16487787429759,39,day2_block1,6,7,4,6.0546854913685895,5f5aa6d5b8e6411a69e274d5_day2_block1
218,d2r1,0.605525197833009,-1.57661629849494,-4.74830337715435,-5.34458574041549,2.04183600667295,40,day2_block1,6,7,4,6.055251978330089,5f5aa6d5b8e6411a69e274d5_day2_block1
218,d2r1,0.605529352648274,-1.65609151089271,-4.7507968852239,-5.35303271202342,1.88308937355082,41,day2_block1,6,7,4,6.05529352648274,5f5aa6d5b8e6411a69e274d5_day2_block1
218,d2r1,0.60552991691317,-1.73768890261198,-4.75260487111563,-5.36046884876464,1.71807500283472,42,NA,NA,NA,NA,6.0552991691317,5f5aa6d5b8e6411a69e274d5_NA
219,d1r1,0.500000000000002,-1.15129254649702,-1.15129254649702,-2.64915868327402,-1.15129254649702,1,day1_block1,7,9,1,5.0000000000000195,5f5cec0214f722515b99727b_day1_block1
219,d1r1,0.625968653799102,-0.593047846865411,-1.15129254649702,-2.64915868327402,-1.15129254649702,2,day1_block1,6,9,1,6.259686537991021,5f5cec0214f722515b99727b_day1_block1
219,d1r1,0.608449969076592,-1.00625993326472,-1.8831667059083,-2.63984076262615,-0.786867404737339,3,day1_block1,6,9,1,6.08449969076592,5f5cec0214f722515b99727b_day1_block1
219,d1r1,0.602967489432279,-1.51854585074513,-2.94213734524743,-2.72247507622978,0.408895812245984,4,day1_block1,7,9,1,6.02967489432279,5f5cec0214f722515b99727b_day1_block1
219,d1r1,0.63898426563132,-1.21461049974978,-3.13360348399241,-3.31026455297426,-0.988237003022757,5,day1_block1,8,9,1,6.389842656313201,5f5cec0214f722515b99727b_day1_block1
219,d1r1,0.699872879354012,-1.0487431143129,-2.61214689146627,-3.32287873354789,-1.74252063777294,6,day1_block1,8,9,1,6.99872879354012,5f5cec0214f722515b99727b_day1_block1
219,d1r1,0.747193139931984,-1.26423289975906,-2.15533756289817,-3.33853143100681,-2.90279212683461,7,day1_block1,9,9,1,7.47193139931984,5f5cec0214f722515b99727b_day1_block1
219,d1r1,0.844172393487757,-1.2549633872541,-1.36581706372571,-3.49083189535171,-2.94950557257876,8,day1_block1,2,9,1,8.441723934877569,5f5cec0214f722515b99727b_day1_block1
219,d1r1,0.484922484850658,-0.623911924824852,-1.32807638790865,-0.5913389038295,-1.80908434243956,9,day1_block1,6,9,1,4.84922484850658,5f5cec0214f722515b99727b_day1_block1
219,d1r1,0.619572793314704,-0.741238880607848,-2.6886035560898,-3.03359519389904,-0.390239198755156,10,day1_block1,6,9,1,6.19572793314704,5f5cec0214f722515b99727b_day1_block1
219,d1r1,0.607089040074137,-1.3854487927017,-3.83393250498799,-3.99229873736241,1.48928077320781,11,day1_block1,8,9,1,6.07089040074137,5f5cec0214f722515b99727b_day1_block1
219,d1r1,0.645882291597683,-0.761576333718197,-3.56637912413418,-3.96582341281222,0.593031761208989,12,day1_block1,8,9,1,6.45882291597683,5f5cec0214f722515b99727b_day1_block1
219,d1r1,0.698283447389581,-0.75329004099635,-3.02958642791084,-3.09233721051569,-1.17024287974305,13,day1_block1,5,9,1,6.98283447389581,5f5cec0214f722515b99727b_day1_block1
219,d1r1,0.645592433885482,-0.44562866387338,-3.55498019420481,-4.09508291474132,-1.59440172853907,14,day1_block1,7,9,1,6.45592433885482,5f5cec0214f722515b99727b_day1_block1
219,d1r1,0.668617095788603,-0.422574025016857,-3.79992747335338,-4.43727805888726,-2.21308443085065,15,day1_block1,5,9,1,6.68617095788603,5f5cec0214f722515b99727b_day1_block1
219,d1r1,0.648091827636811,-0.321424414836629,-3.84609501597382,-4.5243051904875,-2.69448025315847,16,day1_block1,6,9,1,6.48091827636811,5f5cec0214f722515b99727b_day1_block1
219,d1r1,0.63451857537899,-0.766110543318061,-4.07914761437001,-4.69470456095627,-1.29812831205636,17,day1_block1,7,9,1,6.345185753789901,5f5cec0214f722515b99727b_day1_block1
219,d1r1,0.653998405859166,-0.580191464995718,-4.11193324219863,-4.73449857615684,-2.14842976518426,18,day1_block1,8,9,1,6.53998405859166,5f5cec0214f722515b99727b_day1_block1
219,d1r1,0.677593165434167,-0.378189198693872,-4.085069640726,-4.77412745759359,-2.97688349528892,19,day1_block1,7,9,1,6.7759316543416706,5f5cec0214f722515b99727b_day1_block1
219,d1r1,0.678606134633757,-0.504634505657766,-4.17855536486004,-4.83048971476232,-2.89933757027248,20,day1_block1,4,9,1,6.786061346337569,5f5cec0214f722515b99727b_day1_block1
219,d1r1,0.65393264909439,-0.245444511694931,-4.1749900326286,-4.85935886196333,-3.50155679233326,21,day1_block1,5,9,1,6.5393264909439,5f5cec0214f722515b99727b_day1_block1
219,d1r1,0.643636373330523,-0.271776667278944,-4.1367971791201,-4.86164850603281,-3.61118821422775,22,day1_block1,5,9,1,6.43636373330523,5f5cec0214f722515b99727b_day1_block1
219,d1r1,0.631103807550066,-0.314931983453075,-4.04183993009929,-4.83031253406708,-3.65342616632038,23,day1_block1,5,9,1,6.31103807550066,5f5cec0214f722515b99727b_day1_block1
219,d1r1,0.616022819530804,-0.387396993566099,-3.88855289237783,-4.76157216100387,-3.60145362434787,24,day1_block1,4,9,1,6.16022819530804,5f5cec0214f722515b99727b_day1_block1
219,d1r1,0.576519718151507,-0.450709507686885,-3.47725902754436,-4.62015159699936,-3.53501938231781,25,day1_block1,6,9,1,5.76519718151507,5f5cec0214f722515b99727b_day1_block1
219,d1r1,0.601396318244424,-0.424244409856358,-3.70954072447159,-4.73564384914422,-3.6227115621837,26,day1_block1,6,9,1,6.01396318244424,5f5cec0214f722515b99727b_day1_block1
219,d1r1,0.605662935679359,-0.599130199936911,-3.7227513793209,-4.78475034780723,-3.30527020112323,27,day1_block1,7,9,1,6.05662935679359,5f5cec0214f722515b99727b_day1_block1
219,d1r1,0.625414201888185,-0.50318737439492,-3.90606422493594,-4.89700118292862,-3.48010719241905,28,day1_block1,8,9,1,6.25414201888185,5f5cec0214f722515b99727b_day1_block1
219,d1r1,0.6521737912238,-0.40851628011807,-3.93783830414618,-4.97227580854529,-3.79035992296003,29,day1_block1,4,9,1,6.521737912238001,5f5cec0214f722515b99727b_day1_block1
219,d1r1,0.621616440516301,-0.29589898167656,-4.15987193037764,-4.99751421779972,-4.06365889541189,30,day1_block1,1,9,1,6.216164405163011,5f5cec0214f722515b99727b_day1_block1
219,d1r1,0.494288337067604,-0.028246771632144,-2.83955737223237,-4.07836689570339,-3.05199235259041,31,day1_block1,5,9,1,4.94288337067604,5f5cec0214f722515b99727b_day1_block1
219,d1r1,0.561557661683316,-0.0418293782543656,-3.37212643796787,-4.67417601123221,-3.29763083899058,32,day1_block1,8,9,1,5.61557661683316,5f5cec0214f722515b99727b_day1_block1
219,d1r1,0.60918145528254,-0.0191187512651507,-3.85308160284075,-4.88122306087038,-3.38006327995201,33,day1_block1,6,9,1,6.0918145528254,5f5cec0214f722515b99727b_day1_block1
219,d1r1,0.607081904006905,-0.120406048968646,-4.02038688264193,-4.99308379245367,-3.50917543641122,34,day1_block1,5,9,1,6.07081904006905,5f5cec0214f722515b99727b_day1_block1
219,d1r1,0.599267218634899,-0.162441598961485,-4.04743470984371,-5.02516115724693,-3.6258229877942,35,day1_block1,6,9,1,5.992672186348989,5f5cec0214f722515b99727b_day1_block1
219,d1r1,0.601837345494625,-0.299141269760568,-4.1154680259438,-5.05708621950429,-3.45167505360927,36,day1_block1,5,9,1,6.01837345494625,5f5cec0214f722515b99727b_day1_block1
219,d1r1,0.59393113635904,-0.311755197211727,-4.07235259261754,-5.04241796945545,-3.48071437773116,37,day1_block1,5,9,1,5.9393113635904005,5f5cec0214f722515b99727b_day1_block1
219,d1r1,0.584988959200886,-0.408698669956551,-3.97648381533905,-5.00200326408865,-3.32402691648896,38,day1_block1,5,9,1,5.84988959200886,5f5cec0214f722515b99727b_day1_block1
219,d1r1,0.572784528625847,-0.589079224835671,-3.81687116095193,-4.91552561775929,-2.97892454394677,39,day1_block1,6,9,1,5.72784528625847,5f5cec0214f722515b99727b_day1_block1
219,d1r1,0.581757664127148,-0.713027666802283,-3.87712247727613,-4.92962525978742,-2.66712816302383,40,day1_block1,7,9,1,5.81757664127148,5f5cec0214f722515b99727b_day1_block1
219,d1r1,0.601268209949018,-0.535438898945106,-4.04526668726253,-5.06419787579142,-2.95400033818318,41,day1_block1,5,9,1,6.0126820994901795,5f5cec0214f722515b99727b_day1_block1
219,d1r1,0.589575596388828,-0.533703999210826,-4.09412299621089,-5.02324768364265,-2.90438931464961,42,NA,NA,NA,NA,5.89575596388828,5f5cec0214f722515b99727b_NA
219,d2r1,0.500000000000002,-1.15129254649702,-1.15129254649702,-2.64915868327402,-1.15129254649702,1,day2_block1,5,8,3,5.0000000000000195,5f5cec0214f722515b99727b_day2_block1
219,d2r1,0.5,-0.586268253138013,-1.15129254649702,-2.64915868327402,-1.15129254649702,2,day2_block1,5,8,3,5,5f5cec0214f722515b99727b_day2_block1
219,d2r1,0.499999999999999,-1.19957299238506,-2.59305147582145,-2.64535285074084,-2.09329171076344,3,day2_block1,6,8,3,4.99999999999999,5f5cec0214f722515b99727b_day2_block1
219,d2r1,0.548373007545932,-1.26189350590514,-2.79480021542497,-2.86254335434554,-2.12477807790042,4,day2_block1,5,8,3,5.48373007545932,5f5cec0214f722515b99727b_day2_block1
219,d2r1,0.527463462603332,-1.40956162650301,-3.56522663274732,-3.57894291836615,-3.10412108472731,5,day2_block1,6,8,3,5.27463462603332,5f5cec0214f722515b99727b_day2_block1
219,d2r1,0.548704961382714,-1.4166773964739,-3.68110439574467,-3.87896525688212,-3.12196963092808,6,day2_block1,5,8,3,5.487049613827139,5f5cec0214f722515b99727b_day2_block1
219,d2r1,0.533959008457114,-1.50368859357953,-4.09855003455436,-4.30008771873215,-3.74387347199144,7,day2_block1,6,8,3,5.33959008457114,5f5cec0214f722515b99727b_day2_block1
219,d2r1,0.543716486870274,-1.47092602941079,-4.14997151694394,-4.44796020139438,-3.71691905018508,8,day2_block1,5,8,3,5.437164868702739,5f5cec0214f722515b99727b_day2_block1
219,d2r1,0.535363833198401,-1.53438692106701,-4.36905335172654,-4.64883081928676,-4.02218227567329,9,day2_block1,6,8,3,5.35363833198401,5f5cec0214f722515b99727b_day2_block1
219,d2r1,0.540191662582219,-1.49715219886896,-4.38541782789675,-4.71469560121541,-4.02732127046305,10,day2_block1,4,8,3,5.40191662582219,5f5cec0214f722515b99727b_day2_block1
219,d2r1,0.526143587787809,-1.23379417320354,-4.19196814202562,-4.5903461618762,-3.84805117800467,11,day2_block1,7,8,3,5.26143587787809,5f5cec0214f722515b99727b_day2_block1
219,d2r1,0.549949869321982,-0.945791087951303,-4.12922677793851,-4.53134238234579,-3.34939356000865,12,day2_block1,5,8,3,5.49949869321982,5f5cec0214f722515b99727b_day2_block1
219,d2r1,0.537993161158104,-1.02949250701983,-4.41497822446563,-4.82048576094953,-3.58785787819721,13,day2_block1,5,8,3,5.37993161158104,5f5cec0214f722515b99727b_day2_block1
219,d2r1,0.535670362809526,-1.11549007638523,-4.49674347963833,-4.89724668018615,-3.70444929147678,14,day2_block1,5,8,3,5.35670362809526,5f5cec0214f722515b99727b_day2_block1
219,d2r1,0.534745938494624,-1.18580678935879,-4.53989279365284,-4.94233596751736,-3.75225686901103,15,day2_block1,5,8,3,5.347459384946241,5f5cec0214f722515b99727b_day2_block1
219,d2r1,0.534387865003075,-1.24426690883496,-4.56842008242271,-4.97569910843277,-3.76144348537323,16,day2_block1,7,8,3,5.34387865003075,5f5cec0214f722515b99727b_day2_block1
219,d2r1,0.541756598844432,-0.996781635094356,-4.46514342688359,-4.91194428973697,-3.78801691060655,17,day2_block1,8,8,3,5.41756598844432,5f5cec0214f722515b99727b_day2_block1
219,d2r1,0.604027241163114,-0.647157226217723,-3.46143096770379,-3.98201920438102,-2.84431802828627,18,day2_block1,7,8,3,6.04027241163114,5f5cec0214f722515b99727b_day2_block1
219,d2r1,0.619919396522352,-0.75423886250711,-3.18350272294899,-3.78588820925214,-3.1876815789598,19,day2_block1,8,8,3,6.19919396522352,5f5cec0214f722515b99727b_day2_block1
219,d2r1,0.710792071843293,-0.925628308831327,-2.29689599961371,-2.8153222341579,-3.62259588046566,20,day2_block1,7,8,3,7.107920718432929,5f5cec0214f722515b99727b_day2_block1
219,d2r1,0.700707371838127,-1.0207792254563,-2.29678595156239,-2.73244500778432,-3.896505696447,21,day2_block1,5,8,3,7.00707371838127,5f5cec0214f722515b99727b_day2_block1
219,d2r1,0.587716351782364,-0.787326687730382,-2.71946640413977,-3.82252989695133,-3.44157015624293,22,day2_block1,5,8,3,5.87716351782364,5f5cec0214f722515b99727b_day2_block1
219,d2r1,0.558056713605643,-0.853292112753276,-2.99229874171515,-4.09818659611926,-3.34554272213174,23,day2_block1,3,8,3,5.58056713605643,5f5cec0214f722515b99727b_day2_block1
219,d2r1,0.459326904008993,-0.742261321318741,-2.59531180661832,-3.79930083162387,-3.17173739230802,24,day2_block1,5,8,3,4.59326904008993,5f5cec0214f722515b99727b_day2_block1
219,d2r1,0.512644740739069,-0.74018346604775,-3.05342022585574,-4.21059629746908,-3.07971676726408,25,day2_block1,5,8,3,5.12644740739069,5f5cec0214f722515b99727b_day2_block1
219,d2r1,0.518202931100318,-0.850826982310832,-3.1777934290407,-4.33022353709406,-3.07564500255708,26,day2_block1,4,8,3,5.1820293110031805,5f5cec0214f722515b99727b_day2_block1
219,d2r1,0.481595332469832,-0.88457447883156,-2.84871063800907,-4.07803093855345,-3.3905589413134,27,day2_block1,5,8,3,4.81595332469832,5f5cec0214f722515b99727b_day2_block1
219,d2r1,0.50095010253917,-0.953687131340668,-3.0000242768162,-4.03120573863381,-3.36503686093598,28,day2_block1,5,8,3,5.0095010253917005,5f5cec0214f722515b99727b_day2_block1
219,d2r1,0.505595315343839,-1.05014757807479,-3.1187171196296,-3.9265550618494,-3.29643621410249,29,day2_block1,5,8,3,5.05595315343839,5f5cec0214f722515b99727b_day2_block1
219,d2r1,0.507304630733828,-1.15102437756913,-3.27339743395802,-3.80261277498612,-3.16801689404544,30,day2_block1,5,8,3,5.073046307338281,5f5cec0214f722515b99727b_day2_block1
219,d2r1,0.508328924375036,-1.2511910835492699,-3.45341640053156,-3.6946696994129,-2.99888256537937,31,day2_block1,5,8,3,5.083289243750359,5f5cec0214f722515b99727b_day2_block1
219,d2r1,0.509334086839388,-1.34524259750385,-3.63723449024202,-3.6245866687962,-2.81521315035312,32,day2_block1,5,8,3,5.09334086839388,5f5cec0214f722515b99727b_day2_block1
219,d2r1,0.510457038482748,-1.42875974762867,-3.8064077097628,-3.59779217118114,-2.63958954128677,33,day2_block1,6,8,3,5.104570384827481,5f5cec0214f722515b99727b_day2_block1
219,d2r1,0.534509846689814,-1.31898389157589,-3.87381338374973,-4.252132519856,-2.42933481333385,34,day2_block1,5,8,3,5.345098466898141,5f5cec0214f722515b99727b_day2_block1
219,d2r1,0.528124751317201,-1.41038781313347,-4.11874618782595,-4.34574203240348,-2.22590740856897,35,day2_block1,6,8,3,5.28124751317201,5f5cec0214f722515b99727b_day2_block1
219,d2r1,0.538395208349183,-1.33590086171819,-4.13019378488269,-4.50523221874208,-2.17490293668133,36,day2_block1,5,8,3,5.383952083491829,5f5cec0214f722515b99727b_day2_block1
219,d2r1,0.533234654901971,-1.43057749500229,-4.31561055000682,-4.59343172553353,-2.0171873671759,37,day2_block1,5,8,3,5.33234654901971,5f5cec0214f722515b99727b_day2_block1
219,d2r1,0.532645022667646,-1.51544125007447,-4.40787097326007,-4.65823409758576,-1.91753380099392,38,day2_block1,5,8,3,5.32645022667646,5f5cec0214f722515b99727b_day2_block1
219,d2r1,0.532791710019854,-1.58315139776591,-4.4721950454975,-4.71613347684439,-1.84623863375722,39,day2_block1,5,8,3,5.32791710019854,5f5cec0214f722515b99727b_day2_block1
219,d2r1,0.533071387648122,-1.63595212847899,-4.51956290427177,-4.76848766080395,-1.79519366927822,40,day2_block1,6,8,3,5.33071387648122,5f5cec0214f722515b99727b_day2_block1
219,d2r1,0.5365515061923,-1.47967336973915,-4.50709517042956,-4.70916074871309,-1.86401797182036,41,day2_block1,7,8,3,5.365515061922999,5f5cec0214f722515b99727b_day2_block1
219,d2r1,0.557600836903176,-1.01123271328392,-4.01182495999338,-4.47748900679147,-2.11341363951891,42,NA,NA,NA,NA,5.57600836903176,5f5cec0214f722515b99727b_NA
