subject,run,mean_mu,mean_s,mean_vmu,mean5_mu,mean5_s,mean5_vmu,mean10_mu,mean10_s,mean10_vmu,mean5_kmu,mean10_kmu,mean5_vs,mean10_vs,last_mu,last_s,last_vmu,subj_day_block
94,d2r1,0.575605826356259,-2.08418338027452,-3.77946813169957,0.528291872250577,-1.27412524628187,-2.35739966040658,0.510688012417266,-1.32559588314831,-2.48290789844784,-4.28583392894026,-3.92195542438801,-0.557170330668844,-0.406253607646572,0.581384032550857,-0.890516851620163,-2.17098438220405,5e82288d93f92105424b8301_day2_block1
94,d2r2,0.598921045637646,-1.59848879821664,-4.33638486788138,0.605550730894293,-1.52046878018016,-4.73728741721348,0.603715903307673,-1.50524314707025,-4.7000716283423,-5.33007647629306,-5.26149100025214,1.34868774787735,1.23307110391886,0.605218407759911,-0.962949138786154,-4.73605624014337,5e82288d93f92105424b8301_day2_block2
95,d1r1,0.577734258051429,-1.36251384253111,-2.37818771929586,0.529964105980616,-1.45760585941571,-3.84906021573827,0.522407533236314,-1.4379649299886,-3.61594959578959,-0.540244607805306,-0.659765016268688,-4.39966279082178,-4.33684511510206,0.533856191421535,-1.45805069802997,-4.02318796208412,5e823271acf2d506608ffec4_day1_block1
95,d1r2,0.431990270464452,-1.68905436887406,-3.10803115990869,0.33205012709192,-1.77921674899472,-2.0601720658739,0.322942404485793,-1.76465386369488,-2.02137293802922,-5.55942901051767,-5.49692260753637,-4.57697199160282,-4.55099752230189,0.379073454054667,-1.79582870889147,-2.01389937776293,5e823271acf2d506608ffec4_day1_block2
95,d2r1,0.648787142870755,-2.49919054844789,-2.5451626608479,0.605476524506664,-3.64599062680377,-2.92109724464431,0.605467509768705,-3.63239789678372,-2.77068298457477,-3.50319495424887,-3.86341690293911,-1.46721212272991,-1.4331757891425,0.605482502394954,-3.65272895009077,-3.05228357159764,5e823271acf2d506608ffec4_day2_block1
95,d2r2,0.583585760189916,-3.10435666542155,-3.96114412733723,0.527235489461751,-1.8764330975773,-2.80081128700757,0.532782108742949,-1.89965726980349,-2.82759516736863,-3.19916732247947,-3.13151063182989,-1.45079958322619,-1.38168314243934,0.54219534332044,-1.68534217251248,-2.76305015322302,5e823271acf2d506608ffec4_day2_block2
96,d1r1,0.587414615048607,-1.18520504042012,-3.28038691419659,0.509224316696551,-1.32097526757497,-1.84084448247856,0.474949972827807,-1.39846023875583,-1.96824111084205,-5.20689757394695,-5.05674625732761,-4.30280947773466,-4.08287204475977,0.521456681924923,-1.30080278560565,-1.85071461646699,5e8250404ba18a9794746a0f_day1_block1
96,d1r2,0.614736175172348,-1.31928864923315,-3.78908180372873,0.642099302909265,-1.14761343929592,-3.89106881613298,0.625226921989774,-1.16686607411257,-4.21164084840127,-5.14296511520285,-5.19819635288886,-4.41459888164425,-4.40955678102746,0.63477218545049,-1.14676728306954,-3.88765744653292,5e8250404ba18a9794746a0f_day1_block2
96,d2r1,0.666069884212442,-1.56774643653317,-3.06757012982909,0.615878955160756,-1.46992133337695,-2.24890332775484,0.59302001054071,-1.59512660501636,-2.1816262165686102,-4.86323014345373,-4.97553825397101,-3.64225938864269,-3.23275031432632,0.621571100333491,-1.45785950495493,-2.35627860383484,5e8250404ba18a9794746a0f_day2_block1
96,d2r2,0.559618796028141,-1.76975965520441,-2.92188166843753,0.534188767090833,-1.56130950340406,-2.31370576786011,0.559747319305257,-1.58171085438802,-2.73391902559987,-5.15069475800037,-4.76627332985408,-3.25198229750051,-1.7362349061684,0.531389837664403,-1.57761272273838,-2.39345024857706,5e8250404ba18a9794746a0f_day2_block2
97,d1r1,0.500796606112539,-0.763315023597674,-1.82604824665379,0.634965132286721,-0.557577958839079,-0.880257981440117,0.55628258515948,-0.658352120959398,-0.868000049459243,-5.08788605728542,-4.66595924496977,-4.17210544318813,-3.84262009859196,0.650157769528949,-0.518453995138098,-0.871233146044435,5e830f59e432f201ddcbc319_day1_block1
97,d1r2,0.312267074149812,-0.978635707832163,-1.8287317667914,0.210009825810554,-0.946786239028534,-1.07768496766533,0.212340018327874,-0.896939066905837,-1.3298065276222,-5.74568776397365,-5.6661081330325,-4.36627910232676,-4.33108160353591,0.140122660419197,-0.964176484270264,-1.03155531543446,5e830f59e432f201ddcbc319_day1_block2
97,d2r1,0.386150602323062,-0.817578366295623,-2.37685445788226,0.368248821064124,-0.0947512751228476,-3.84423226599574,0.369179387813939,-0.109499439801711,-3.62835175859396,-5.24635134510135,-5.20680048445243,-4.19122207582166,-4.01273757112139,0.398226419005709,-0.110365732277716,-3.91944002702725,5e830f59e432f201ddcbc319_day2_block1
97,d2r2,0.6068398792558,-1.118338011335,-3.7899532780856,0.594757681550077,-1.17487582917855,-4.5414661374007,0.595523713599393,-1.17118841292418,-4.53326086115412,-5.04595718492103,-5.0289616862633,2.44067310262141,2.31026012088093,0.602904897521304,-1.02602985892252,-4.66622174059987,5e830f59e432f201ddcbc319_day2_block2
98,d1r1,0.666308679857114,-1.93242967440338,-1.91911722910494,0.65051411255201,-2.1845118233917,-1.60742405648434,0.643235357147199,-2.20841034399651,-1.6186365363073,-5.91806031503797,-5.84757194394038,-4.47893592794678,-4.39624978375192,0.675865975621761,-2.12548571886939,-1.62432190531849,5e83115cfd935f024dccab48_day1_block1
98,d1r2,0.442278351985752,-1.76179135209568,-2.27393483823048,0.500830054425732,-2.09788560605167,-1.6400347051983,0.444360741612138,-1.99710207766463,-1.6528346496578,-5.84322215325138,-5.79385811266325,-3.4957964955898,-3.69232002187082,0.595143314826637,-2.03199989966707,-1.54961088318433,5e83115cfd935f024dccab48_day1_block2
98,d2r1,0.625263785367434,-2.26826971061108,-2.29807985651217,0.602630864762066,-2.76180679321067,-2.05621544395069,0.597824611065744,-2.78076419758211,-2.0425248438341,-5.88736139768233,-5.91439714118298,-1.73562969436126,-2.10810870573166,0.605494803369113,-3.14356214073196,-2.0879208606682,5e83115cfd935f024dccab48_day2_block1
98,d2r2,0.71884519144626,-1.9176994377032,-2.50144196687609,0.672701637970697,-1.84736265010476,-2.11997839077092,0.667067444588836,-1.87704425837585,-2.08528394978379,-5.57845155643265,-5.61676853207781,-4.45290494753887,-4.47351606716357,0.646089216117441,-1.83515086584967,-2.11589600455745,5e83115cfd935f024dccab48_day2_block2
99,d1r1,0.688882800899394,-1.40318696674608,-4.01076203536343,0.672018324857521,-1.4225087633551,-4.45032705690295,0.667266596427263,-1.37954830085635,-4.27715339896248,-5.21306926773319,-5.15190080287782,-4.02748525437559,-3.92946286727141,0.672688053695233,-1.47028939010954,-4.46740504117139,5e84ca2ee2eb0609745d0a92_day1_block1
99,d1r2,0.659801893246949,-1.55762254910114,-3.07647107995148,0.657843456592836,-1.6693978972224,-3.70048720982916,0.660986520302062,-1.70567903839981,-3.80558483775132,-0.995937227248808,-0.970221997563152,-4.15058656993026,-4.16941100897324,0.673939049893415,-1.66531708543319,-4.08899834679782,5e84ca2ee2eb0609745d0a92_day1_block2
99,d2r1,0.667014541253779,-1.73855960772363,-4.2312964210114,0.672301909997651,-1.78951744517298,-4.6177380197262,0.672413828667873,-1.7749292346486,-4.58911026472812,-5.2482173035876,-5.22431775780066,-4.56791128033588,-4.54661490156922,0.672203871282954,-1.80051240682725,-4.63591701386052,5e84ca2ee2eb0609745d0a92_day2_block1
99,d2r2,0.695833584653985,-1.6746809641044,-3.28225363138992,0.685186737677859,-1.8798013937475,-3.2219227018868,0.687301529576125,-1.8612033372964,-3.14912081103728,-3.3817713143989,-3.66972357870652,-4.59313347675846,-4.56968289825733,0.683624297286739,-1.89120623608027,-3.29775051773615,5e84ca2ee2eb0609745d0a92_day2_block2
100,d1r1,0.60669328603657,-1.19444796382348,-4.24969103197354,0.606694192011248,-1.10067705457783,-4.6292058105469,0.604957681213788,-1.09489274298516,-4.65069783058026,-5.18756758503658,-5.19813454084613,2.21097084148963,2.36760115330751,0.604957343837489,-1.04137201259551,-4.68800422811433,5e84d9c7499bf00a9692a5c0_day1_block1
100,d1r2,0.59832702135568006,-1.64941847341883,-4.30763340642343,0.605538253337761,-1.65802287575726,-4.73912295736853,0.605485516363392,-1.74333731806623,-4.73590375906801,-5.32460651098071,-5.30486625846418,0.976807447517735,1.08156205828052,0.605192066026697,-0.92296589544288,-4.73364791191694,5e84d9c7499bf00a9692a5c0_day1_block2
100,d2r1,0.560297570238195,-1.55720975103158,-3.14205815909492,0.565162784847063,-1.18766456843927,-2.54086531255889,0.548319965589452,-1.16215522290722,-2.50722389995312,-4.76265861228906,-4.72160843092224,-0.857716320493118,-0.767111151160065,0.581689645846285,-1.67343165715142,-2.51857002467562,5e84d9c7499bf00a9692a5c0_day2_block1
100,d2r2,0.600348058832404,-1.25017505125589,-4.21753627710541,0.604726928059791,-1.19289924133197,-4.71216344904102,0.60489831288862,-1.20959533221613,-4.71392202675509,-5.29343990418991,-5.27884399053629,2.26988067008736,2.20454080210545,0.604886333222897,-1.05869527684698,-4.72140681438392,5e84d9c7499bf00a9692a5c0_day2_block2
101,d1r1,0.507750571023039,-0.310472638004364,-2.99583151971099,0.499951324362452,-0.116382014268284,-4.19135353078542,0.482406894410441,-0.102779959410381,-4.11980462247279,-5.03644987047753,-4.98789179806807,-4.29621789957762,-4.26302224553615,0.521107505920019,-0.124356464326338,-4.09758891253922,5e8c7f9f5aee10011be49201_day1_block1
101,d1r2,0.591245999016271,-0.478792945970043,-3.21883342464806,0.569493683410223,-0.128158690237663,-4.27190114858271,0.570936339433153,-0.164900054653799,-4.23322608318457,-5.06928273759894,-5.0166560754971,-4.0817435950036,-4.05593268789218,0.582387854881497,-0.219042199775448,-4.39529803656072,5e8c7f9f5aee10011be49201_day1_block2
101,d2r1,0.536288202003889,-0.718696539748498,-2.73022742661848,0.570596332101762,-1.36346518927409,-2.64868328519262,0.581300418894347,-1.56362030578615,-2.56775754513199,-4.74309048988113,-4.97067828253858,-1.10729451940163,-1.30466528591582,0.599272808709047,-1.40957880439237,-2.68161035622889,5e8c7f9f5aee10011be49201_day2_block1
101,d2r2,0.588206425450974,-0.885461154886939,-3.36631247705151,0.634370390382504,-0.781541390808884,-4.31982262257937,0.625698593093341,-0.881601326053619,-4.42016264478245,-3.44462899303418,-4.02819654281617,-1.46167723295005,-0.11081126311929,0.654172862034682,-0.642226868672765,-4.20533447894411,5e8c7f9f5aee10011be49201_day2_block2
102,d1r1,0.528100833073482,-1.21177028557594,-1.68499144514622,0.559978300268733,-1.13581893449589,-0.962436466476575,0.440161142231811,-1.08528924015082,-0.954029853948416,-5.79121606832778,-5.69511619701048,-4.14267959285405,-4.06949442942154,0.61331522480956,-1.19836562111074,-0.935886821585351,5e8e03539acb27066c117f7e_day1_block1
102,d1r2,0.390977992691142,-1.66480832292271,-0.97388808243115,0.317908850912889,-1.88123662610782,-0.714444825103723,0.358646468211064,-1.86373400160506,-0.719276003206181,-5.93752469149641,-5.87989545920395,-4.47977174088036,-4.45357946224425,0.310062095808715,-1.89773079781665,-0.718663706326826,5e8e03539acb27066c117f7e_day1_block2
102,d2r1,0.364778516683181,-1.37787899955661,-2.85458547748326,0.363495186988873,-1.46417590648563,-1.76026654445732,0.317287581455956,-1.45293444683146,-1.67962445782012,-5.71155050532145,-5.6802022771188,-4.31852393998208,-4.24345406678407,0.443698091294945,-1.51522963583899,-1.60924381282222,5e8e03539acb27066c117f7e_day2_block1
102,d2r2,0.315272360506341,-0.848391729490695,-2.88269691096216,0.250661057169479,-0.638146604465877,-2.79786660702491,0.266445072756519,-0.690717963760274,-2.82971457621993,-5.07776521447434,-4.97598275492375,-4.27590526118978,-3.99173856277355,0.251538354024146,-0.645320630687293,-2.97543234052551,5e8e03539acb27066c117f7e_day2_block2
103,d1r1,0.729081755741657,-1.21940773294333,-2.79059001567085,0.651732302270794,-1.1223151022339,-1.53969911488862,0.656492443218258,-0.864574688698469,-2.20485819065536,-4.3682467262419,-4.28853122672919,-3.71776708360108,-3.00572873112089,0.713611365996428,-1.1592283676576,-1.42619365692833,5e8ef2059eeb7a1af7502f3c_day1_block1
103,d1r2,0.776037799785004,-1.78546969629083,-4.01825746573845,0.785271026172498,-1.29362246017747,-4.61954445353151,0.78440952423424,-1.50555818846957,-4.65041846130678,-5.15382032896445,-5.15234228534395,-1.07725254183326,-1.12136704910849,0.784019337769978,-1.51655928007265,-4.70927545512967,5e8ef2059eeb7a1af7502f3c_day1_block2
103,d2r1,0.673189558481144,-1.70080445275149,-4.17081272367023,0.681371834161807,-1.44465893701928,-4.34141137092999,0.67676195946228,-1.50103106684935,-4.47112346774939,-4.99411294507983,-5.07512274080839,-3.29834389418737,-3.39840831594599,0.679702232703846,-1.4655438487643,-4.36322924872647,5e8ef2059eeb7a1af7502f3c_day2_block1
103,d2r2,0.593681005760553,-1.58904734771674,-2.26294097135087,0.629524250270054,-1.35579287289841,-3.14498113741418,0.601484744374016,-1.25782111259646,-2.95118786642164,-4.33129033275803,-4.19682030029196,0.0786321685768396,-0.00254757058151551,0.622418208236582,-1.56161723277935,-2.98566656437244,5e8ef2059eeb7a1af7502f3c_day2_block2
104,d1r1,0.537749436878965,-0.962059108017654,-3.05672331219533,0.487161966811168,-0.698380636471869,-2.63566048331318,0.477723458706273,-0.616881218716577,-2.44265945725017,-4.37542252738525,-4.35085104822732,-3.03997043103396,-2.9869612209371,0.469051062235061,-0.792278963522515,-2.78260758006142,5e8f740429529124dfc3e7a5_day1_block1
104,d1r2,0.397188806629713,-0.951707813253453,-1.32551023864962,0.542225653277813,-0.132271772991883,-1.29676360013565,0.561086439766464,-0.0212669385260242,-1.16616450284896,-5.01947605909052,-4.75183541264373,-1.38292979036224,-1.55150880105342,0.495185175045292,-0.565474095557168,-1.42799449458708,5e8f740429529124dfc3e7a5_day1_block2
104,d2r1,0.651131737801463,-0.741026952172437,-2.28691811790931,0.658576835245847,-1.1979997158569,-2.63607359258366,0.65637782954063,-1.00804897134318,-2.92985177935772,-4.01974346546845,-3.54717591946185,-2.10772590037875,-2.37362134999716,0.683260835877156,-1.40070416302103,-2.85254516023323,5e8f740429529124dfc3e7a5_day2_block1
104,d2r2,0.737308183140112,-1.87943034149617,-1.52889683710908,0.70959139489988,-2.14536370102175,-1.30726599128791,0.730095810847487,-2.18714366802659,-1.2192750118813,3.1765243552713,3.17238998213394,-4.28735213102166,-4.21815240632455,0.72585973002305,-2.17462208762404,-1.4187163402253,5e8f740429529124dfc3e7a5_day2_block2
105,d1r1,0.463723915059805,-1.39968071867738,-4.08463674645676,0.465817280934889,-1.79442324142346,-4.68363534413135,0.465818729654956,-1.77030800972649,-4.67591116060093,-5.15837003570423,-5.15362609843443,-2.37492397611921,-2.43873923752255,0.465829434698001,-1.8087804395346,-4.68845036632454,5e90ac47f9c9d13bd8831182_day1_block1
105,d1r2,0.51449212423036,-1.62670502870932,-3.84688379907638,0.50525943514548,-1.913494456214,-4.39737347593345,0.505842633628563,-1.90809328533276,-4.38191142662892,-0.786723556052325,-0.923790680728133,-4.21031045721009,-4.09690111849166,0.504852547318762,-1.91707400298567,-4.40877593322687,5e90ac47f9c9d13bd8831182_day1_block2
105,d2r1,0.474632611575296,-1.76471132103961,-3.79389177887171,0.475202711778831,-1.75593481078215,-3.0250217068241,0.446340106215768,-1.78040422276135,-3.0334525800637002,-5.12932111286298,-5.07540214723134,-4.31163448720939,-4.37286133269868,0.478677575080058,-1.78222480995354,-3.06236573973351,5e90ac47f9c9d13bd8831182_day2_block1
105,d2r2,0.439362052120549,-1.70544482652172,-3.05511194565677,0.484639994443361,-1.99891248504172,-4.19274174764944,0.485051061073452,-1.99402565363091,-4.05732358503284,-0.346044021546092,-0.486585355585723,-4.37309894244352,-4.16570917844261,0.484501837592197,-1.99628945504923,-4.26071048724507,5e90ac47f9c9d13bd8831182_day2_block2
106,d1r1,0.5867015523572,-1.63126848851967,-3.56681288055711,0.602760521879142,-1.86812188625095,-4.66522279439392,0.603590907770798,-1.66372606418417,-4.67154235240619,-5.13946883323802,-5.12892357138635,0.71056839016571,0.684799430941246,0.605526276170246,-2.4713674895646,-4.73010260471409,5e918b7bf9c9d14abca01622_day1_block1
106,d1r2,0.561931459432283,-1.61842399537683,-3.36350578615126,0.513401500749297,-1.71592277338261,-2.75999509457557,0.513770870385206,-1.69729048397678,-2.68466190125269,-3.91543235792535,-3.96363884847017,-0.678815091192623,-0.588894663968596,0.51360312724758,-1.7281252860347,-2.82210284758706,5e918b7bf9c9d14abca01622_day1_block2
106,d2r1,0.565972928284003,-1.86803788208909,-2.08985740472001,0.608574882590497,-1.20462839193293,-4.34579709979098,0.599888556809617,-1.62865816374331,-4.03660627750578,-3.88107119053281,-2.84599678633578,0.608492657780569,0.392865155023525,0.605518541337748,-1.78552806125768,-4.60165938353647,5e918b7bf9c9d14abca01622_day2_block1
106,d2r2,0.574080100501815,-1.23829843092456,-2.97536067250507,0.599986527199502,-1.41093220192349,-3.05897787293694,0.593281159690309,-1.48411702194762,-2.76116491391106,-1.70396038544063,-1.92520089544086,1.63698433732749,1.54461428231811,0.571202937254547,-1.02761410281998,-3.03037963757822,5e918b7bf9c9d14abca01622_day2_block2
107,d1r1,0.612774817492615,-1.63176139057521,-2.31066466508028,0.63442736131221,-2.05245522597086,-1.73008153684591,0.610709489727702,-2.07335000667408,-1.68061873678885,-5.84121004624552,-5.83964126278003,-3.72043780134314,-3.76122891962423,0.616298357027955,-1.93865970525917,-1.80603751108089,5e9457c08b4a3c2b2955976b_day1_block1
107,d1r2,0.726422018081159,-1.60337136617858,-2.42867441718065,0.734875144913838,-1.62939328748561,-2.08303153215559,0.74513576760794,-1.68204222619494,-2.07720738185989,-5.26138591580019,-5.2062077090909,-4.40590111579052,-4.39120312957081,0.711910844075071,-1.6674849982608,-1.95255070737165,5e9457c08b4a3c2b2955976b_day1_block2
107,d2r1,0.578697612264082,-2.36854594526059,-2.90029465847381,0.60551010420597,-3.48647492128579,-2.3990117610404,0.605504432551899,-3.44328680946695,-2.36652563142385,-5.40974338836625,-5.4917311196739,-0.691887276135806,-0.629392061196034,0.605513001364407,-3.5093056163495,-2.4304588764768,5e9457c08b4a3c2b2955976b_day2_block1
107,d2r2,0.596646680656461,-2.43249946377611,-4.16523039868666,0.604827511207848,-2.31975759269681,-4.66127243287149,0.604094675906378,-2.35076451600047,-4.60808684937285,-5.26370445705854,-5.19886793501418,0.0385198663090116,-0.0518129135816402,0.603942875544047,-1.0569228777578,-4.66271192489166,5e9457c08b4a3c2b2955976b_day2_block2
108,d1r1,0.488851980756479,-1.65215833631094,-4.12686227854535,0.468002664589949,-1.5385568184037,-4.48626424250814,0.465995842785832,-1.58312175690667,-4.48954080509538,-5.15072822064305,-5.12761975599395,-4.52884839652822,-4.55930847612596,0.467234662737821,-1.56726730701565,-4.51689744090456,5e970d4756bf8c19bc35b39e_day1_block1
108,d1r2,0.478308532694319,-1.44512648232248,-3.94241695749575,0.469101510669702,-1.43586428789391,-4.43173323343447,0.477238755788684,-1.44043529909616,-4.2480111256485,-5.30841457865047,-5.24020440575767,-4.62217320768155,-4.59852864093566,0.469534829791352,-1.4521717809014,-4.43230209597572,5e970d4756bf8c19bc35b39e_day1_block2
108,d2r1,0.474055782574915,-1.78504929071337,-4.34805839223576,0.464723372390576,-1.89067621717203,-4.72959675994793,0.464657252486114,-1.88257754373639,-4.72565174405357,-5.32739366487351,-5.30772823029015,-4.68022873534476,-4.66567047317421,0.464757544520596,-1.89613070898486,-4.73232750902579,5e970d4756bf8c19bc35b39e_day2_block1
108,d2r2,0.509139620717593,-1.74835630001679,-3.90472413727207,0.468928616347612,-1.74699268549754,-3.78150838864038,0.454318094876791,-1.77997866114634,-3.44553107099927,-4.69082054814583,-4.51771768516146,-4.56256717701749,-4.53840816869869,0.469977158376905,-1.75469048706182,-3.82128948713275,5e970d4756bf8c19bc35b39e_day2_block2
109,d1r1,0.567221489305424,-1.36862515817829,-3.95339136254798,0.533485791570116,-1.33973140116619,-4.0970662017652,0.527387096705551,-1.35199117333029,-4.0406059940434,-5.258472109914,-5.2318205871604,-4.57151424485034,-4.52399829858612,0.535966474184636,-1.32579519077127,-4.35192197997095,5e986435a93c9104ab935f20_day1_block1
109,d1r2,0.542197736485857,-1.52637003148255,-4.15932413863394,0.536728968527252,-1.46719061551422,-4.69831258985008,0.536324951495132,-1.47097290669759,-4.69689538027465,-5.29437148058008,-5.27628022640322,-4.6159610902622,-4.59149960918977,0.535917707376253,-1.46626043932923,-4.719248827936,5e986435a93c9104ab935f20_day1_block2
109,d2r1,0.54516561470158,-1.77952397286119,-2.24134166427661,0.539375720633688,-1.69229410886202,-2.27590760769871,0.540166241442775,-1.72631354767613,-2.07779117817841,-5.54355096224125,-5.61737456820143,-4.08988850045248,-3.93716376132906,0.530870244555028,-1.62164454320944,-2.58745877793735,5e986435a93c9104ab935f20_day2_block1
109,d2r2,0.511810452293194,-1.59493195773922,-1.93268502821878,0.540775028029679,-1.59581780706124,-1.98128811833778,0.526794728770154,-1.63299350875461,-1.88657450520972,-5.27532713286725,-5.37844353192662,-4.51689949158572,-4.48983887807063,0.580235497950117,-1.59950203691569,-2.02630659783165,5e986435a93c9104ab935f20_day2_block2
110,d1r1,0.799732816994329,-1.20731853179192,-3.70940698681391,0.795172936978852,-1.23025199768616,-3.91778271311936,0.802436128685713,-1.07673314464638,-3.98264993002857,-4.86156506465994,-4.92658957456352,-3.41268037787176,-3.68803534956861,0.791185069343919,-1.49126168025255,-4.06062430092066,5e992379f1bb6715d48226e0_day1_block1
110,d1r2,0.770479590904939,-1.57476313471198,-2.73380261665995,0.776658413399935,-1.4045065206078,-3.31264658374098,0.765763874768106,-1.37031078389918,-3.1276818457549,-3.35525172715691,-3.22987126079642,-2.84797632843544,-2.87454869860769,0.767731207383507,-1.31677976533939,-3.24466095686624,5e992379f1bb6715d48226e0_day1_block2
110,d2r1,0.759985967834578,-1.82915979261711,-3.36684016016208,0.755144709492133,-1.83045034383943,-2.14176125597567,0.742343347971494,-1.774364744166,-2.43354664416824,-3.6596972643697,-3.38430352708446,-3.94004640576257,-3.68980242190451,0.73857899042065,-1.74494646451955,-1.98485149916159,5e992379f1bb6715d48226e0_day2_block1
110,d2r2,0.704634022429792,-1.76927123476419,-2.01816642779985,0.756451519185282,-1.7464162216896,-1.77471139770638,0.740554374547563,-1.7426740727584,-1.76551792685821,-5.65726994176711,-5.61653411418233,-4.4167769910652,-4.36481967762516,0.737447609751802,-1.73689837175176,-1.7466291415204,5e992379f1bb6715d48226e0_day2_block2
111,d1r1,0.488013226711542,-1.22534331350772,-2.83542797938696,0.428605990105869,-1.46320809866841,-1.6525277217136,0.392864833060921,-1.44100613447949,-1.70745656426125,-5.70840024564234,-5.62176942310581,-4.03491856320315,-4.01071383971879,0.479041250017772,-1.480634270779,-1.62517767279839,5e9d57aa39a763000dfe2c85_day1_block1
111,d1r2,0.25449924676175,-1.46653623601789,-2.78628753891643,0.212957890027663,-1.0938769311851,-2.37615975421912,0.227111634344668,-1.11611158874935,-2.31579233540701,-4.77326708563425,-4.49868540826795,-3.07800484444054,-3.26805473358921,0.167376368645938,-1.02690927988829,-1.97731971083837,5e9d57aa39a763000dfe2c85_day1_block2
111,d2r1,0.364604992871842,-1.47854295429619,-2.74638777360437,0.264116873001789,-1.20344651103004,-1.30839701474882,0.223481532935263,-1.18831061137924,-1.59025100904929,-2.08198514643975,-2.37542375267853,-0.822590057786331,-0.730849673757534,0.296543403490546,-1.44233201522515,-1.75362738892397,5e9d57aa39a763000dfe2c85_day2_block1
111,d2r2,0.508473830699601,-2.10670603073433,-2.42320457540529,0.436739739954902,-2.61210272582304,-1.54942837466496,0.518692139455517,-2.19232139893874,-1.70038261175824,-4.17188638181832,-4.74412518444661,-1.75029975640256,-1.83821724091943,0.572600599110452,-2.75762516378681,-0.884149795049769,5e9d57aa39a763000dfe2c85_day2_block2
112,d1r1,0.548983885533664,-0.899819308263923,-3.50241590252361,0.504719176283562,-0.524337343209102,-3.55833270951845,0.49701844220819,-0.579319442376673,-3.54261066318055,-4.89992147669608,-4.88756385816219,-3.47463815684239,-3.80559255019462,0.52110921050923,-0.669907253189735,-3.89927857359646,5ea6e375aa693d07612de8d8_day1_block1
112,d1r2,0.430541401508011,-0.767708988985309,-1.87460881678887,0.351864523450279,-0.315623968116242,-1.83230531650742,0.319452307833943,-0.277935347524332,-1.93403847327391,-4.85229733540989,-4.64384393432068,-3.9542548808167,-3.68245254327313,0.430135112734896,-0.426534757038474,-1.9431236842103,5ea6e375aa693d07612de8d8_day1_block2
112,d2r1,0.561163887086757,-1.24446943268817,-2.80413706701478,0.523459086033809,-0.931394454294579,-2.81241075129366,0.501706380044573,-0.975376277293676,-2.68653988681813,-2.80749567831102,-3.00053593633326,-3.16301181423126,-2.98933058203152,0.523286141226277,-0.959509579321355,-3.12939927907927,5ea6e375aa693d07612de8d8_day2_block1
112,d2r2,0.538112397817449,-1.29295125049294,-2.23738437747203,0.538241923581022,-0.694239439474765,-3.56742629964535,0.52172875969723,-0.947946249306599,-3.17866844115852,-3.60221548824229,-3.37888107376705,-1.55551144164476,-1.30534784360835,0.534025336252811,-0.873059358034146,-4.07553527440816,5ea6e375aa693d07612de8d8_day2_block2
113,d1r1,0.567676372379099,-1.36522475154753,-3.2088393261775,0.501784295001674,-1.49143754826399,-1.54652686977396,0.459783030424277,-1.5496178241893,-1.76157501847773,-5.44392930943581,-4.6919960164926,-4.0509418219485704,-3.04246409014226,0.51749278309724,-1.4857028935764,-1.50712981422794,5ea9690bb6019a050f5dc013_day1_block1
113,d1r2,0.339408891216961,-1.4679123698348,-1.70536140519468,0.406528521194311,-1.62071827649672,-1.40813551165679,0.423544893977901,-1.59628551166772,-1.36856332027578,-5.79062736353819,-5.81771450094807,-4.35281969812896,-4.38058801961144,0.354091197750168,-1.51078431607537,-1.43322648985731,5ea9690bb6019a050f5dc013_day1_block2
113,d2r1,0.349596568417976,-1.58964791957926,-3.14141181496014,0.132638924660081,-1.45362058517667,-2.13980453248504,0.216511544533489,-0.848836096724993,-2.55716352369604,-1.02024830078087,-2.49626815004022,-0.176448859397925,-0.074129733797009,0.123859476023608,-1.13393284478367,-2.1556425431233,5ea9690bb6019a050f5dc013_day2_block1
113,d2r2,0.430053588630723,-1.53040540684937,-2.78110519056471,0.474112129869081,-1.70788281371484,-3.91285104921152,0.475051231525547,-1.68175397768395,-3.82576769047312,-0.634158982904468,-0.665561279686682,-4.16772891128792,-4.09351348476608,0.459884200763363,-1.65688081118615,-3.99142532632011,5ea9690bb6019a050f5dc013_day2_block2
114,d1r1,0.588530496281334,-1.407744290036,-3.0018668584859,0.561531840126722,-1.46319673043253,-2.79377481954283,0.546618009223737,-1.39646353995425,-3.00661599381028,-4.83355479964221,-4.79711474909313,-1.36080041089315,-0.803900763739213,0.545040748762264,-1.18604117016473,-2.46678237519752,5ea997a0a4cf5b0c47b6840d_day1_block1
114,d1r2,0.591688396720091,-1.62609328222165,-2.741844232534,0.557597533877962,-1.02048807513937,-1.80225677568039,0.530082847955871,-1.2961984272493,-1.88327365208414,-5.41965596214489,-5.44765070469358,-1.40866802442949,-1.45752235835391,0.604597669592813,-0.688988557412905,-1.77920886313067,5ea997a0a4cf5b0c47b6840d_day1_block2
114,d2r1,0.711618662647349,-1.03890305457968,-3.21461545833519,0.734321900014384,-0.986019295902495,-4.31576572439478,0.734099247212728,-1.01411729131798,-4.08197133504495,-5.20105202497649,-5.19119528329227,-4.39555612541913,-4.31457276825068,0.736023952566526,-0.985700513287264,-4.34629301035555,5ea997a0a4cf5b0c47b6840d_day2_block1
